name	F type	FIA type	FIB type	IncF RST
MG764550	F-	A-	B-	F-:A-:B-
MG764552	F-	A-	B-	F-:A-:B-
MG764554	F-	A-	B-	F-:A-:B-
MG765452	F-	A-	B-	F-:A-:B-
MG773376	F-	A-	B-	F-:A-:B-
MG773377	F-	A-	B-	F-:A-:B-
MG773378	F-	A-	B-	F-:A-:B-
MG780294	F-	A-	B-	F-:A-:B-
MG800339	F-	A-	B-	F-:A-:B-
MG800340	F-	A-	B-	F-:A-:B-
MG800820	F-	A-	B-	F-:A-:B-
MG808035	F-	A-	B-	F-:A-:B-
MG813924	F-	A-	B-	F-:A-:B-
MG813925	F-	A-	B-	F-:A-:B-
MG813926	F-	A-	B-	F-:A-:B-
MG825367	F-	A-	B-	F-:A-:B-
MG825368	F-	A-	B-	F-:A-:B-
MG825369	F-	A-	B-	F-:A-:B-
MG825371	F-	A-	B-	F-:A-:B-
MG825373	F-	A-	B-	F-:A-:B-
MG825374	F-	A-	B-	F-:A-:B-
MG825375	F-	A-	B-	F-:A-:B-
MG825376	F-	A-	B-	F-:A-:B-
MG825377	F-	A-	B-	F-:A-:B-
MG825379	F-	A-	B-	F-:A-:B-
MG825380	F-	A-	B-	F-:A-:B-
MG825381	F-	A-	B-	F-:A-:B-
MG825382	F-	A-	B-	F-:A-:B-
MG825383	F-	A-	B-	F-:A-:B-
MG825384	F-	A-	B-	F-:A-:B-
MG825385	F-	A-	B-	F-:A-:B-
MG833402	F-	A-	B-	F-:A-:B-
MG833403	F-	A-	B-	F-:A-:B-
MG833404	F-	A-	B-	F-:A-:B-
MG833405	F-	A-	B-	F-:A-:B-
MG833406	F-	A-	B-	F-:A-:B-
MG836696	F-	A18*	B-	F-:A18*:B-
MG838206	F-	A-	B-	F-:A-:B-
MG844436	F-	A-	B-	F-:A-:B-
MG845200	F-	A-	B-	F-:A-:B-
MG845201	F-	A-	B-	F-:A-:B-
MG860488	F-	A22*	B-	F-:A22*:B-
MG869615	F-	A-	B-	F-:A-:B-
MG869616	F-	A-	B-	F-:A-:B-
MG869617	F-	A-	B-	F-:A-:B-
MG869618	F-	A-	B-	F-:A-:B-
MG869619	F-	A-	B-	F-:A-:B-
MG869620	F-	A-	B-	F-:A-:B-
MG869621	F-	A-	B-	F-:A-:B-
MG869622	F-	A-	B-	F-:A-:B-
MG869623	F-	A-	B-	F-:A-:B-
MG869624	F-	A-	B-	F-:A-:B-
MG869625	F-	A-	B-	F-:A-:B-
MG869626	F-	A-	B-	F-:A-:B-
MG869627	F-	A-	B-	F-:A-:B-
MG870194	F-	A-	B-	F-:A-:B-
MG874042	F-	A8	B-	F-:A8:B-
MG874043	F-	A-	B-	F-:A-:B-
MG874044	F-	A-	B-	F-:A-:B-
MG878867	F-	A-	B-	F-:A-:B-
MG879028	F-	A-	B-	F-:A-:B-
MG879030	F-	A-	B-	F-:A-:B-
MG886286	F-	A-	B-	F-:A-:B-
MG886287	F-	A-	B-	F-:A-:B-
MG893567	F-	A-	B-	F-:A-:B-
MG904992	F-	A8*	B-	F-:A8*:B-
MG904994	F-	A-	B-	F-:A-:B-
MG904995	F-	A-	B-	F-:A-:B-
MG904996	F-	A-	B-	F-:A-:B-
MG904997	F-	A-	B-	F-:A-:B-
MG944248	F-	A-	B-	F-:A-:B-
MG946761	F-	A-	B-	F-:A-:B-
MG948330	F-	A-	B-	F-:A-:B-
MG948331	F-	A-	B-	F-:A-:B-
MG948332	F-	A-	B-	F-:A-:B-
MG948333	F-	A-	B-	F-:A-:B-
MG948334	F-	A-	B-	F-:A-:B-
MG948335	F-	A8	B-	F-:A8:B-
MG948564	F-	A-	B-	F-:A-:B-
MG954376	F-	A-	B-	F-:A-:B-
MG954377	F-	A-	B-	F-:A-:B-
MG954378	F-	A-	B-	F-:A-:B-
MG954379	F-	A-	B-	F-:A-:B-
MG957432	F-	A-	B-	F-:A-:B-
MG958650	F-	A-	B-	F-:A-:B-
MG973074	F-	A-	B-	F-:A-:B-
MH001166	F-	A-	B-	F-:A-:B-
MH011352	F-	A-	B-	F-:A-:B-
MH049740	F-	A-	B-	F-:A-:B-
MH049741	F-	A-	B-	F-:A-:B-
MH053445	F-	A-	B-	F-:A-:B-
MH056209	F-	A-	B-	F-:A-:B-
MH061177	F-	A-	B-	F-:A-:B-
MH061178	F-	A-	B-	F-:A-:B-
MH061179	F-	A-	B-	F-:A-:B-
MH061195	F-	A-	B-	F-:A-:B-
MH061196	F-	A-	B-	F-:A-:B-
MH061380	F-	A-	B-	F-:A-:B-
MH061381	F-	A-	B-	F-:A-:B-
MH067967	F-	A-	B-	F-:A-:B-
MH067968	F-	A-	B-	F-:A-:B-
MH067969	F-	A-	B-	F-:A-:B-
MH067970	F-	A-	B-	F-:A-:B-
MH067971	F-	A-	B-	F-:A-:B-
MH067972	F-	A-	B-	F-:A-:B-
MH067973	F-	A-	B-	F-:A-:B-
MH067974	F-	A-	B-	F-:A-:B-
MH067975	F-	A-	B-	F-:A-:B-
MH067976	F-	A-	B-	F-:A-:B-
MH067977	F-	A-	B-	F-:A-:B-
MH068822	F-	A-	B-	F-:A-:B-
MH077952	F-	A-	B-	F-:A-:B-
MH085193	F-	A-	B-	F-:A-:B-
MH085194	F-	A-	B-	F-:A-:B-
MH090915	F-	A-	B-	F-:A-:B-
MH090916	F-	A-	B-	F-:A-:B-
MH090917	F-	A-	B-	F-:A-:B-
MH090918	F-	A-	B-	F-:A-:B-
MH094148	F-	A-	B-	F-:A-:B-
MH105050	F-	A-	B-	F-:A-:B-
MH105051	F-	A-	B-	F-:A-:B-
MH105052	F-	A-	B-	F-:A-:B-
MH107030	F-	A-	B-	F-:A-:B-
MH113855	F-	A-	B-	F-:A-:B-
MH114596	F-	A-	B-	F-:A-:B-
MH121702	F-	A-	B-	F-:A-:B-
MH121703	F-	A-	B-	F-:A-:B-
MH128095	F-	A-	B-	F-:A-:B-
MH128771	F-	A-	B-	F-:A-:B-
MH133192	F-	A-	B-	F-:A-:B-
MH140434	F-	A-	B-	F-:A-:B-
MH140435	F-	A-	B-	F-:A-:B-
MH143074	F-	A-	B-	F-:A-:B-
MH143576	F-	A-	B-	F-:A-:B-
MH161191	F-	A-	B-	F-:A-:B-
MH176237	F-	A-	B-	F-:A-:B-
MH179305	F-	A-	B-	F-:A-:B-
MH192349	F-	A-	B-	F-:A-:B-
MH202956	F-	A-	B-	F-:A-:B-
MH208235	F-	A-	B-	F-:A-:B-
MH213346	F-	A-	B-	F-:A-:B-
MH220284	F-	A-	B-	F-:A-:B-
MH220285	F-	A-	B-	F-:A-:B-
MH220286	F-	A-	B-	F-:A-:B-
MH220287	F-	A-	B-	F-:A-:B-
MH229772	F-	A-	B-	F-:A-:B-
MH229869	F-	A-	B-	F-:A-:B-
MH234497	F-	A-	B-	F-:A-:B-
MH234498	F-	A-	B-	F-:A-:B-
MH234499	F-	A-	B-	F-:A-:B-
MH234500	F-	A-	B-	F-:A-:B-
MH234501	F-	A-	B-	F-:A-:B-
MH234502	F-	A-	B-	F-:A-:B-
MH234503	F-	A-	B-	F-:A-:B-
MH234504	F-	A-	B-	F-:A-:B-
MH234505	F-	A-	B-	F-:A-:B-
MH234506	F-	A-	B-	F-:A-:B-
MH234507	F-	A-	B-	F-:A-:B-
MH234508	F-	A-	B-	F-:A-:B-
MH234509	F-	A-	B-	F-:A-:B-
MH236906	F-	A-	B-	F-:A-:B-
MH251945	F-	A-	B-	F-:A-:B-
MH251946	F-	A-	B-	F-:A-:B-
MH251947	F-	A-	B-	F-:A-:B-
MH255827	F-	A-	B-	F-:A-:B-
MH255828	F-	A-	B-	F-:A-:B-
MH263652	F-	A-	B-	F-:A-:B-
MH263654	F-	A-	B-	F-:A-:B-
MH271383	F-	A-	B-	F-:A-:B-
MH277364	F-	A-	B-	F-:A-:B-
MH286945	F-	A-	B-	F-:A-:B-
MH286946	F-	A-	B-	F-:A-:B-
MH286947	F-	A-	B-	F-:A-:B-
MH286948	F-	A-	B-	F-:A-:B-
MH286949	F-	A-	B-	F-:A-:B-
MH286950	F-	A-	B-	F-:A-:B-
MH286951	F-	A-	B-	F-:A-:B-
MH286952	F-	A-	B-	F-:A-:B-
MH287044	F-	A-	B-	F-:A-:B-
MH287084	F-	A-	B-	F-:A-:B-
MH287085	F-	A-	B-	F-:A-:B-
MH316128	F-	A-	B-	F-:A-:B-
MH325194	F-	A-	B-	F-:A-:B-
MH325468	F-	A-	B-	F-:A-:B-
MH325469	F-	A-	B-	F-:A-:B-
MH328006	F-	A-	B-	F-:A-:B-
MH328007	F-	A-	B-	F-:A-:B-
MH328008	F-	A-	B-	F-:A-:B-
MH329870	F-	A-	B-	F-:A-:B-
MH339998	F-	A-	B-	F-:A-:B-
MH341574	F-	A-	B-	F-:A-:B-
MH341575	F-	A-	B-	F-:A-:B-
MH347484	F-	A-	B-	F-:A-:B-
MH349095	F-	A-	B-	F-:A-:B-
MH362811	F-	A-	B-	F-:A-:B-
MH362812	F-	A-	B-	F-:A-:B-
MH362813	F-	A-	B-	F-:A-:B-
MH382833	F-	A-	B-	F-:A-:B-
MH399264	F-	A-	B-	F-:A-:B-
MH401970	F-	A-	B-	F-:A-:B-
MH422553	F-	A-	B-	F-:A-:B-
MH423311	F-	A-	B-	F-:A-:B-
MH423312	F-	A-	B-	F-:A-:B-
MH423313	F-	A-	B-	F-:A-:B-
MH423314	F-	A-	B-	F-:A-:B-
MH430881	F-	A-	B-	F-:A-:B-
MH430882	F-	A-	B-	F-:A-:B-
MH430883	F-	A-	B-	F-:A-:B-
MH431899	F-	A-	B-	F-:A-:B-
MH457126	F-	A-	B-	F-:A-:B-
MH457196	F-	A-	B-	F-:A-:B-
MH457197	F-	A-	B-	F-:A-:B-
MH457198	F-	A-	B-	F-:A-:B-
MH457199	F-	A-	B-	F-:A-:B-
MH457200	F-	A-	B-	F-:A-:B-
MH457201	F-	A-	B-	F-:A-:B-
MH457202	F-	A-	B-	F-:A-:B-
MH459020	F-	A-	B-	F-:A-:B-
MH463250	F-	A-	B-	F-:A-:B-
MH465666	F-	A-	B-	F-:A-:B-
MH470063	F-	A-	B-	F-:A-:B-
MH472638	F-	A-	B-	F-:A-:B-
MH475146	F-	A-	B-	F-:A-:B-
MH476540	F-	A-	B-	F-:A-:B-
MH477636	F-	A-	B-	F-:A-:B-
MH477637	F-	A13	B-	F-:A13:B-
MH491004	F-	A-	B-	F-:A-:B-
MH491967	F-	A-	B-	F-:A-:B-
MH500845	F-	A-	B-	F-:A-:B-
MH507589	F-	A-	B-	F-:A-:B-
MH522409	F-	A-	B-	F-:A-:B-
MH522410	F-	A-	B-	F-:A-:B-
MH522411	F-	A-	B-	F-:A-:B-
MH522412	F-	A-	B-	F-:A-:B-
MH522413	F-	A-	B-	F-:A-:B-
MH522414	F-	A-	B-	F-:A-:B-
MH522415	F-	A-	B-	F-:A-:B-
MH522416	F-	A-	B-	F-:A-:B-
MH522417	F-	A-	B-	F-:A-:B-
MH522418	F-	A-	B-	F-:A-:B-
MH522419	F-	A-	B-	F-:A-:B-
MH522420	F-	A-	B-	F-:A-:B-
MH522421	F-	A-	B-	F-:A-:B-
MH522422	F-	A-	B-	F-:A-:B-
MH522423	F-	A-	B-	F-:A-:B-
MH522424	F-	A-	B-	F-:A-:B-
MH522425	F-	A-	B-	F-:A-:B-
MH522426	F-	A-	B-	F-:A-:B-
MH522715	F-	A-	B-	F-:A-:B-
MH523639	F-	A-	B-	F-:A-:B-
MH536949	F-	A-	B-	F-:A-:B-
MH539888	F-	A-	B-	F-:A-:B-
MH539889	F-	A-	B-	F-:A-:B-
MH544243	F-	A-	B-	F-:A-:B-
MH547560	F-	A-	B-	F-:A-:B-
MH547561	F-	A-	B-	F-:A-:B-
MH548371	F-	A-	B-	F-:A-:B-
MH569711	F-	A-	B-	F-:A-:B-
MH579767	F-	A-	B-	F-:A-:B-
MH580301	F-	A-	B-	F-:A-:B-
MH581228	F-	A-	B-	F-:A-:B-
MH581229	F-	A-	B-	F-:A-:B-
MH587574	F-	A-	B-	F-:A-:B-
MH587575	F-	A-	B-	F-:A-:B-
MH587576	F-	A-	B-	F-:A-:B-
MH587577	F-	A-	B-	F-:A-:B-
MH587578	F-	A-	B-	F-:A-:B-
MH594122	F-	A-	B-	F-:A-:B-
MH594477	F-	A-	B-	F-:A-:B-
MH594478	F-	A-	B-	F-:A-:B-
MH594579	F-	A-	B-	F-:A-:B-
MH595533	F-	A-	B-	F-:A-:B-
MH595534	F-	A-	B-	F-:A-:B-
MH616791	F-	A-	B-	F-:A-:B-
MH618673	F-	A-	B-	F-:A-:B-
MH624130	F-	A-	B-	F-:A-:B-
MH624131	F-	A-	B-	F-:A-:B-
MH624132	F-	A-	B-	F-:A-:B-
MH634987	F-	A-	B-	F-:A-:B-
MH634988	F-	A-	B-	F-:A-:B-
MH634989	F-	A-	B-	F-:A-:B-
MH634990	F-	A-	B-	F-:A-:B-
MH634991	F-	A-	B-	F-:A-:B-
MH634992	F-	A-	B-	F-:A-:B-
MH671358	F-	A-	B-	F-:A-:B-
MH674200	F-	A-	B-	F-:A-:B-
MH674341	F-	A-	B-	F-:A-:B-
MH681289	F-	A-	B-	F-:A-:B-
MH718731	F-	A-	B-	F-:A-:B-
MH718732	F-	A-	B-	F-:A-:B-
MH727565	F-	A-	B-	F-:A-:B-
MH733010	F-	A8*	B-	F-:A8*:B-
MH733011	F-	A-	B-	F-:A-:B-
MH734334	F-	A-	B-	F-:A-:B-
MH745929	F-	A-	B-	F-:A-:B-
MH745930	F-	A-	B-	F-:A-:B-
MH760469	F-	A-	B-	F-:A-:B-
MH763829	F-	A-	B-	F-:A-:B-
MH781719	F-	A-	B-	F-:A-:B-
MH781720	F-	A-	B-	F-:A-:B-
MH784601	F-	A-	B-	F-:A-:B-
MH784602	F-	A-	B-	F-:A-:B-
MH785224	F-	A-	B-	F-:A-:B-
MH785226	F-	A-	B-	F-:A-:B-
MH785227	F-	A-	B-	F-:A-:B-
MH785228	F-	A-	B-	F-:A-:B-
MH785229	F-	A-	B-	F-:A-:B-
MH785230	F-	A-	B-	F-:A-:B-
MH785232	F-	A-	B-	F-:A-:B-
MH785233	F-	A-	B-	F-:A-:B-
MH785235	F-	A-	B-	F-:A-:B-
MH785236	F-	A-	B-	F-:A-:B-
MH785243	F-	A-	B-	F-:A-:B-
MH785244	F-	A-	B-	F-:A-:B-
MH785245	F-	A-	B-	F-:A-:B-
MH785246	F-	A-	B-	F-:A-:B-
MH785247	F-	A-	B-	F-:A-:B-
MH785248	F-	A-	B-	F-:A-:B-
MH785249	F-	A-	B-	F-:A-:B-
MH785250	F-	A-	B-	F-:A-:B-
MH785251	F-	A-	B-	F-:A-:B-
MH785252	F-	A-	B-	F-:A-:B-
MH785253	F-	A-	B-	F-:A-:B-
MH785254	F-	A-	B-	F-:A-:B-
MH785255	F-	A-	B-	F-:A-:B-
MH785256	F-	A-	B-	F-:A-:B-
MH785258	F-	A-	B-	F-:A-:B-
MH829594	F-	A-	B-	F-:A-:B-
MH830362	F-	A-	B-	F-:A-:B-
MH830363	F-	A-	B-	F-:A-:B-
MH844525	F-	A-	B-	F-:A-:B-
MH844629	F-	A-	B-	F-:A-:B-
MH847038	F-	A-	B-	F-:A-:B-
MH847571	F-	A-	B-	F-:A-:B-
MH882484	F-	A-	B-	F-:A-:B-
MH884649	F-	A-	B-	F-:A-:B-
MH884650	F-	A-	B-	F-:A-:B-
MH884651	F-	A-	B-	F-:A-:B-
MH884652	F-	A-	B-	F-:A-:B-
MH884653	F-	A-	B-	F-:A-:B-
MH884654	F-	A-	B-	F-:A-:B-
MH890610	F-	A-	B-	F-:A-:B-
MH892479	F-	A-	B-	F-:A-:B-
MH909327	F-	A-	B-	F-:A-:B-
MH909328	F-	A-	B-	F-:A-:B-
MH909329	F-	A-	B-	F-:A-:B-
MH909330	F-	A-	B-	F-:A-:B-
MH909331	F-	A-	B-	F-:A-:B-
MH909332	F-	A22*	B-	F-:A22*:B-
MH909333	F-	A-	B-	F-:A-:B-
MH909334	F-	A-	B-	F-:A-:B-
MH909335	F-	A-	B-	F-:A-:B-
MH909336	F-	A-	B-	F-:A-:B-
MH909337	F-	A-	B-	F-:A-:B-
MH909338	F-	A12?*	B-	F-:A12?*:B-
MH909339	F-	A-	B-	F-:A-:B-
MH909340	F-	A-	B-	F-:A-:B-
MH909341	F-	A-	B-	F-:A-:B-
MH909342	F-	A-	B-	F-:A-:B-
MH909343	F-	A-	B-	F-:A-:B-
MH909346	F-	A-	B-	F-:A-:B-
MH909347	F-	A-	B-	F-:A-:B-
MH909348	F-	A-	B-	F-:A-:B-
MH909350	F-	A-	B-	F-:A-:B-
MH917123	F-	A-	B-	F-:A-:B-
MH917280	F-	A-	B-	F-:A-:B-
MH917281	F-	A-	B-	F-:A-:B-
MH917282	F-	A-	B-	F-:A-:B-
MH917283	F-	A-	B-	F-:A-:B-
MH917284	F-	A-	B-	F-:A-:B-
MH917285	F-	A-	B-	F-:A-:B-
MH917716	F-	A-	B-	F-:A-:B-
MH917717	F-	A-	B-	F-:A-:B-
MH919378	F-	A-	B-	F-:A-:B-
MH924589	F-	A-	B-	F-:A-:B-
MH938807	F-	A-	B-	F-:A-:B-
MH938808	F-	A-	B-	F-:A-:B-
MH995506	F-	A-	B-	F-:A-:B-
MH995507	F-	A-	B-	F-:A-:B-
MH995508	F-	A-	B-	F-:A-:B-
MH999418	F-	A-	B-	F-:A-:B-
MK033499	F-	A-	B-	F-:A-:B-
MK033500	F-	A-	B-	F-:A-:B-
MK033501	F-	A-	B-	F-:A-:B-
MK033577	F-	A-	B-	F-:A-:B-
MK033578	F-	A-	B-	F-:A-:B-
MK033579	F-	A-	B-	F-:A-:B-
MK033580	F-	A-	B-	F-:A-:B-
MK033581	F-	A-	B-	F-:A-:B-
MK033582	F-	A-	B-	F-:A-:B-
MK033583	F-	A-	B-	F-:A-:B-
MK033584	F-	A-	B-	F-:A-:B-
MK036884	F-	A-	B-	F-:A-:B-
MK036885	F-	A-	B-	F-:A-:B-
MK036890	F-	A-	B-	F-:A-:B-
MK036891	F-	A-	B-	F-:A-:B-
MK041211	F-	A-	B-	F-:A-:B-
MK041212	F-	A-	B-	F-:A-:B-
MK046687	F-	A-	B-	F-:A-:B-
MK046688	F-	A-	B-	F-:A-:B-
MK047609	F-	A-	B-	F-:A-:B-
MK047610	F-	A-	B-	F-:A-:B-
MK050973	F-	A-	B-	F-:A-:B-
MK053934	F-	A-	B-	F-:A-:B-
MK070495	F-	A-	B-	F-:A-:B-
MK079571	F-	A-	B-	F-:A-:B-
MK079573	F-	A-	B-	F-:A-:B-
MK086028	F-	A-	B-	F-:A-:B-
MK088079	F-	A-	B-	F-:A-:B-
MK088173	F-	A-	B-	F-:A-:B-
MK088485	F-	A-	B-	F-:A-:B-
MK088486	F-	A-	B-	F-:A-:B-
MK101346	F-	A-	B-	F-:A-:B-
MK110805	F-	A-	B-	F-:A-:B-
MK123002	F-	A-	B-	F-:A-:B-
MK123267	F-	A-	B-	F-:A-:B-
MK123268	F-	A-	B-	F-:A-:B-
MK134375	F-	A-	B-	F-:A-:B-
MK134853	F-	A-	B-	F-:A-:B-
MK134858	F-	A-	B-	F-:A-:B-
MK140641	F-	A-	B-	F-:A-:B-
MK140642	F-	A-	B-	F-:A-:B-
MK158081	F-	A22*	B-	F-:A22*:B-
MK167463	F-	A-	B-	F-:A-:B-
MK167988	F-	A-	B-	F-:A-:B-
MK169211	F-	A-	B-	F-:A-:B-
MK172815	F-	A-	B-	F-:A-:B-
MK181557	F-	A-	B-	F-:A-:B-
MK181558	F-	A-	B-	F-:A-:B-
MK181559	F-	A-	B-	F-:A-:B-
MK181560	F-	A-	B-	F-:A-:B-
MK181561	F-	A-	B-	F-:A-:B-
MK181562	F-	A-	B-	F-:A-:B-
MK181563	F-	A-	B-	F-:A-:B-
MK181564	F-	A-	B-	F-:A-:B-
MK181565	F-	A-	B-	F-:A-:B-
MK181566	F-	A-	B-	F-:A-:B-
MK181567	F-	A-	B-	F-:A-:B-
MK181568	F-	A-	B-	F-:A-:B-
MK181632	F-	A-	B-	F-:A-:B-
MK181634	F-	A-	B-	F-:A-:B-
MK191024	F-	A-	B-	F-:A-:B-
MK203847	F-	A-	B-	F-:A-:B-
MK205416	F-	A-	B-	F-:A-:B-
MK205417	F-	A-	B-	F-:A-:B-
MK205418	F-	A-	B-	F-:A-:B-
MK238490	F-	A-	B-	F-:A-:B-
MK243454	F-	A-	B-	F-:A-:B-
MK251542	F-	A-	B-	F-:A-:B-
MK251543	F-	A-	B-	F-:A-:B-
MK256964	F-	A-	B-	F-:A-:B-
MK256965	F-	A-	B-	F-:A-:B-
MK262712	F-	A-	B-	F-:A-:B-
MK264769	F-	A-	B-	F-:A-:B-
MK264770	F-	A-	B-	F-:A-:B-
MK275619	F-	A-	B-	F-:A-:B-
MK275620	F-	A-	B-	F-:A-:B-
MK275621	F-	A-	B-	F-:A-:B-
MK275622	F-	A-	B-	F-:A-:B-
MK275623	F-	A-	B-	F-:A-:B-
MK275624	F-	A-	B-	F-:A-:B-
MK275625	F-	A-	B-	F-:A-:B-
MK275626	F-	A-	B-	F-:A-:B-
MK275627	F-	A-	B-	F-:A-:B-
MK293945	F-	A-	B-	F-:A-:B-
MK308632	F-	A-	B-	F-:A-:B-
MK317995	F-	A-	B-	F-:A-:B-
MK318973	F-	A-	B-	F-:A-:B-
MK318986	F-	A-	B-	F-:A-:B-
MK323040	F-	A-	B-	F-:A-:B-
MK323041	F-	A-	B-	F-:A-:B-
MK323042	F-	A-	B-	F-:A-:B-
MK323043	F-	A-	B-	F-:A-:B-
MK330868	F-	A-	B-	F-:A-:B-
MK330869	F-	A-	B-	F-:A-:B-
MK355502	F-	A-	B-	F-:A-:B-
MK356557	F-	A-	B-	F-:A-:B-
MK356558	F-	A-	B-	F-:A-:B-
MK356559	F-	A-	B-	F-:A-:B-
MK356560	F-	A-	B-	F-:A-:B-
MK356561	F-	A-	B-	F-:A-:B-
MK360094	F-	A-	B-	F-:A-:B-
MK360095	F-	A-	B-	F-:A-:B-
MK360096	F-	A-	B-	F-:A-:B-
MK360916	F-	A-	B-	F-:A-:B-
MK370728	F-	A-	B-	F-:A-:B-
MK372380	F-	A-	B-	F-:A-:B-
MK372381	F-	A-	B-	F-:A-:B-
MK372382	F-	A-	B-	F-:A-:B-
MK372383	F-	A-	B-	F-:A-:B-
MK372385	F-	A-	B-	F-:A-:B-
MK372386	F-	A-	B-	F-:A-:B-
MK372387	F-	A-	B-	F-:A-:B-
MK372388	F-	A-	B-	F-:A-:B-
MK372389	F-	A-	B-	F-:A-:B-
MK372390	F-	A-	B-	F-:A-:B-
MK372391	F-	A-	B-	F-:A-:B-
MK372392	F-	A-	B-	F-:A-:B-
MK372393	F-	A-	B-	F-:A-:B-
MK376337	F-	A-	B-	F-:A-:B-
MK376338	F-	A-	B-	F-:A-:B-
MK376339	F-	A-	B-	F-:A-:B-
MK376340	F-	A-	B-	F-:A-:B-
MK376341	F-	A-	B-	F-:A-:B-
MK376342	F-	A-	B-	F-:A-:B-
MK376343	F-	A-	B-	F-:A-:B-
MK376344	F-	A-	B-	F-:A-:B-
MK376345	F-	A-	B-	F-:A-:B-
MK376346	F-	A-	B-	F-:A-:B-
MK376347	F-	A-	B-	F-:A-:B-
MK376348	F-	A-	B-	F-:A-:B-
MK376349	F-	A-	B-	F-:A-:B-
MK376350	F-	A-	B-	F-:A-:B-
MK376351	F-	A-	B-	F-:A-:B-
MK386680	F-	A-	B-	F-:A-:B-
MK386681	F-	A-	B-	F-:A-:B-
MK386682	F-	A-	B-	F-:A-:B-
MK386683	F-	A-	B-	F-:A-:B-
MK386684	F-	A-	B-	F-:A-:B-
MK388209	F-	A-	B-	F-:A-:B-
MK388402	F-	A-	B-	F-:A-:B-
MK396099	F-	A-	B-	F-:A-:B-
MK396843	F-	A-	B-	F-:A-:B-
MK410117	F-	A-	B-	F-:A-:B-
MK412914	F-	A-	B-	F-:A-:B-
MK412915	F-	A-	B-	F-:A-:B-
MK412916	F-	A-	B-	F-:A-:B-
MK412917	F-	A-	B-	F-:A-:B-
MK412918	F-	A-	B-	F-:A-:B-
MK412919	F-	A-	B-	F-:A-:B-
MK412920	F-	A-	B-	F-:A-:B-
MK413718	F-	A-	B-	F-:A-:B-
MK413719	F-	A-	B-	F-:A-:B-
MK413720	F-	A-	B-	F-:A-:B-
MK413721	F-	A-	B-	F-:A-:B-
MK413722	F-	A-	B-	F-:A-:B-
MK413723	F-	A-	B-	F-:A-:B-
MK416154	F-	A-	B-	F-:A-:B-
MK416155	F-	A-	B-	F-:A-:B-
MK416183	F-	A-	B-	F-:A-:B-
MK422609	F-	A-	B-	F-:A-:B-
MK423762	F-	A-	B-	F-:A-:B-
MK431775	F-	A-	B-	F-:A-:B-
MK433206	F-	A-	B-	F-:A-:B-
MK433518	F-	A-	B-	F-:A-:B-
MK439381	F-	A-	B-	F-:A-:B-
MK439382	F-	A-	B-	F-:A-:B-
MK439383	F-	A-	B-	F-:A-:B-
MK439384	F-	A-	B-	F-:A-:B-
MK439385	F-	A-	B-	F-:A-:B-
MK439386	F-	A-	B-	F-:A-:B-
MK439959	F-	A-	B-	F-:A-:B-
MK450346	F-	A-	B-	F-:A-:B-
MK450347	F-	A-	B-	F-:A-:B-
MK450348	F-	A-	B-	F-:A-:B-
MK450349	F-	A-	B-	F-:A-:B-
MK455767	F-	A-	B-	F-:A-:B-
MK455768	F-	A-	B-	F-:A-:B-
MK461931	F-	A-	B-	F-:A-:B-
MK471334	F-	A-	B-	F-:A-:B-
MK477602	F-	A-	B-	F-:A-:B-
MK477603	F-	A-	B-	F-:A-:B-
MK477604	F-	A-	B-	F-:A-:B-
MK477605	F-	A-	B-	F-:A-:B-
MK477606	F-	A-	B-	F-:A-:B-
MK477607	F-	A-	B-	F-:A-:B-
MK477608	F-	A-	B-	F-:A-:B-
MK477609	F-	A-	B-	F-:A-:B-
MK477610	F-	A-	B-	F-:A-:B-
MK477611	F-	A-	B-	F-:A-:B-
MK477612	F-	A-	B-	F-:A-:B-
MK477613	F-	A-	B-	F-:A-:B-
MK477614	F-	A-	B-	F-:A-:B-
MK477615	F-	A-	B-	F-:A-:B-
MK477616	F-	A-	B-	F-:A-:B-
MK477617	F-	A-	B-	F-:A-:B-
MK477618	F-	A-	B-	F-:A-:B-
MK477619	F-	A-	B-	F-:A-:B-
MK477620	F-	A-	B-	F-:A-:B-
MK533136	F-	A-	B-	F-:A-:B-
MK541987	F-	A-	B-	F-:A-:B-
MK541988	F-	A-	B-	F-:A-:B-
MK541989	F-	A-	B-	F-:A-:B-
MK542639	F-	A-	B-	F-:A-:B-
MK571810	F-	A-	B-	F-:A-:B-
MK599282	F-	A-	B-	F-:A-:B-
MK618661	F-	A-	B-	F-:A-:B-
MK625201	F-	A-	B-	F-:A-:B-
MK628734	F-	A-	B-	F-:A-:B-
MK638972	F-	A-	B-	F-:A-:B-
MK649822	F-	A-	B-	F-:A-:B-
MK649825	F-	A-	B-	F-:A-:B-
MK656937	F-	A18	B-	F-:A18:B-
MK671725	F-	A-	B-	F-:A-:B-
MK671726	F-	A-	B-	F-:A-:B-
MK715436	F-	A-	B-	F-:A-:B-
MK715437	F-	A-	B-	F-:A-:B-
MK715471	F-	A-	B-	F-:A-:B-
MK731977	F-	A-	B-	F-:A-:B-
MK733575	F-	A-	B-	F-:A-:B-
MK736669	F-	A-	B-	F-:A-:B-
MK748462	F-	A-	B-	F-:A-:B-
MK748463	F-	A-	B-	F-:A-:B-
MK748464	F-	A-	B-	F-:A-:B-
MK748465	F-	A-	B-	F-:A-:B-
MK753225	F-	A-	B-	F-:A-:B-
MK753226	F-	A-	B-	F-:A-:B-
