name	Biocide	Metal	Heat	Virulence	Acid
CP000558					
MF175185					
CP017281					
AP018565					
NC_019756					
CP040992					
HG796405					
CP026088					
CP014821					
CP024379					
CP032940					
CP006791					
MK356558					
CP001986					
CP045793					
HG380023					
NC_005970					
CP042616	qacEdelta1	pcoS,silB,silC,silF,silR,terD,terW,terZ			
NC_011724					
HM021326					
CP019906					
CP003256					
KJ484636				iroB,iroC,iroD,iroE,iroN,iss,iucA,iucB,iucC,iucD,iutA	
NC_012234					
GQ900416		cadD		sed,sej,ser	
CP010367					
CP017850	qacEdelta1	merC,merP,merR,merT			
CP042602					
CP037435					
CP015623					
CP010734					
NC_011657					
HQ404303					
CP024910	qacEdelta1	pcoS,terD,terW,terZ			
CP014910					
MN101850	qacEdelta1	merC,merP,merR,merT			
MK412917					
GU066867					
CP021541					
CP022057					
CP000651					
CP045448					
LM651376					
CP021468					
CP017800					
NC_019018					
AP011124					
CP032929					
CP018233					
NC_002002					
KY471311					
CP029665		cadD			
CP030573	qacC				
CP013265					
NC_020394					
JN596279	qacEdelta1,qacL				
CP001250					
MH202955	qacEdelta1	merC,merP,merR,merT		iss,iucA,iucB,iucC,iucD,iutA	
CP031160					
CP019571					
KX443404					
CP030491	qacC				
FR820586					
JN980137					
CP000455					
KX580713					
NC_013295					
AP014828					
CP029648					
AJ877225	qacEdelta1				
CP029588	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
MH995508	qacEdelta1				
CP024353					
KT896501					
CP013931					
CP042600	qacL			iucA,iucD,iutA	
CP028319					
FR687301		arsB,cadC			
CP015586					
MK753226					
NC_014331					
CP030067					
CP030610		cadD			
KY174332	qacE				
CP010302					
NC_010684					
MN232183					
CP036578					
NC_012657					
KX426228					
NC_021292					
CP001387					
CP023413				cpb2	
CP040384					
U16027					
NC_005000					
NC_015255					
CP021066					
NC_006912					
MH105052					
AP018242					
CP044542					
AP019636					
CP010775					
MG266000					
MH328007					
CP013763					
AP018231					
CP023872					
CP022368					
CP040054	qacEdelta1	merA,merD,merR,merT			
NC_012514					
CP001535					
CP025465					
GQ900407		cadD			
CP005088					
CP003596					
CP021131					
NC_011207					
MF344581	qacEdelta1	merA,merD,merE,merR,merT,terD,terW,terZ			
NC_019278					
EU741249					
NC_015598					
CP015757					
NC_014843					
CP029592					
NC_018634					
EU818711					
CP028642					
CP013258					
NC_013531					
NC_019279					
CP018665					
CP038508	qacEdelta1	merC,merP,merR,merT		ybtP,ybtQ	
HE610506					
CP037470					
NC_001277					
KX064437					
NC_021518					
CP043049	qacE	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
NC_012188					
LN873255					
CP014826					
NC_006672					
CP033864					
CP018310					
CP003320					
CP026054					
AP010906					
CP030591	qacC				
CP001263					
AP019683					
NC_016819					
JQ349086					
CP014087					
CP024427					
NC_012228					
CP001198					
FP236826					
CP029571					
CP000954					
CP021156					
CP012414					
CP014325					
NC_016966	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP021155					
CP032047					
KF501372					
CP014393					
CP014251		cadC			
CP043035	qacEdelta1				
CP042022					
HQ230977					
CP038276		arsA,arsD,arsR			
AY048596					
CP027369					
CP021365					
MK356560					
CP035052					
CP021148					
CP044639					
CP038237					
CP000795				astA,capU,ltcA	
KP289281		merD,merE,merF,merP,merR,merT			
HF913788					
KX575838					
CP015276					
NC_008226					
CP042014					
LT009688		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
NC_021978					
MH745929		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP044038					
CP020021		arsB,arsC,arsR,mco			
CP019022					
CP000055					
AP018253					
CP026791				capU,ipaH9.8	
AE017046					
CP015255					
CP020376					
CP003204					
NC_019163					
CP025424					
NC_020530	qacA,qacR	cadC,cadD,merA,merB,merT			
CP016902					
CP003935					
CP042049	qacJ				
NC_015592					
CP029586	qacEdelta1				
CP017225					
NC_007718					
CP027505					
CP001315					
JX101641					
CP032385		merA,merB,merD,merE,merP,merR,merT			
CP028992					
CP016292					
CP017670				ehxA,espP,etpD,katP,toxB	
HE603112					
KC405065					
CP023187					
HE579062	qacA,qacR	cadC,cadD,merA,merB,merT			
NC_015906					
CP011771					
NC_007763					
CP023363		merC,merP,merR,merT		cvaC,iroB,iroC,iroD,iroE,iroN,iss,iucA,iucB,iucC,iucD,iutA,mchF	
KU321583					
MH121702					
CP028929	qacEdelta1	merA,merD,merE,merR,merT,terB,terC,terD,terE			
NC_013653					
AP018386					
CP017944					
NC_007764					
CP016840					
CP034178					
CP039505					
CP011844					
CP026735					
NC_019089	qacEdelta1				
CP019880					
CP045151					
CP016187					
CP025124					
CP021784					
CP018431					
CP013958	qacA,qacR	cadC,cadD,merA,merB,merT			
NC_010621					
CP011616					
NC_011840					
CP012906					
CP012931	qacEdelta1	merC,merP,merR,merT,terD,terW,terZ			
CP033047					
CP023303					
CP018182					
CP007124					
NC_009038					
CP000406					
CP015630					
AE014300					
CP026279					
CP040696	qacEdelta1	merA,merD,merE,merR,merT,pcoS,terD,terW,terZ			
NC_009353					
LN713927		mrdH,mreA			
CP002253					
NC_015909					
CP045147					
KR066794					
GQ900419	qacA,qacR	cadC,cadD,merA,merB,merT			
CP040754					
CP000827					
MH580302		merR		iroB,iroC,iroD,iroE,iroN,iss	
CP040393					
JF274988					
CP017672					
KP125893					
FN433598					
KM577619					
CP029647					
CP039425					
CP012446					
CP011620					
CP035421					
CP012862					
CP011632	qacEdelta1	merA,merR,merT			
AP014869					
CP029967					
CP024792					
CP014894					
CP010578					
CP038615					
KR905387					
CP042047	qacJ				
CP035506					
CP032129					
FJ197818					
CP040251					
CP012652					
CP035409					
NC_017204					
CP040264					
NC_011885					
CP013354					
CP009638					
CP030632		cadD			
CP015502					
EF535851					
KT347600	qacEdelta1	pcoA,pcoB,pcoC,pcoE,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ			
CP002398					
GQ329881					
AP017618					
CP041553					
CP032219					
CP027854					
CP012991					
LR134258					
CP033927					
CP000065					
CP022170	qacEdelta1	merA,merD,merE,merP,merR,merT			
NC_018490					
NC_012219					
MH544243					
CP018111	qacL				
NC_023289		merC,merP,merR,merT			
HG796329					
MH077952		pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terD,terW,terZ			
AP008931					
CP030517		cadD			
NC_011871					
CP036782					
CP022042					
CP024565		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
NC_018640					
LT985211					
CP011165					
CP024325					
CP032804				ehxA,espP,etpD,katP,toxB	
HQ201416	qacEdelta1	merC,merR,merT			
CP013700					
CP038032					
CP038629					
CP029367					
CP045813					
CP037994					
KY000056					
CP016409	qacEdelta1	merC,merP,merR,merT		ybtP,ybtQ	
HE603210					
CP036939					
CP016727					
KP842560					
CP017721		arsB,arsC,arsH,arsR		mchF	
CP001030					
CP003850					
CP009660					
CP010215					
CP023879		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
MK046687	qacA,qacR				
NC_010066		cadD			
CP016425					
CP045770					
CP036964					
CP001502					
CP015885					
HF937104		cadD		sed,sej,ser	
CP026518					
JQ269335					
CP006964					
CP026161				ybtP,ybtQ	
AF041836					
AP019766					
CP006793					
CP044657					
JQ655731				netB	
NC_025140					
CP024879					
CP035361					
JQ665880					
CP002975					
AP018250					
KT223776					
KC405064					
CP012256		pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP014683					
NC_002100					
CP002981					
HG796310					
CP003299				aap,aar,aatA,aggA,aggB,aggC,aggD,aggR,sepA	
LC155907					
CP003895					
CP039344					
CP033765					
CP011865					
CP002900					
CP003437					
CP019925					
AP012173					
CP012049					
KX856068					
CP042130					
AB082959					
NC_016980		merA,merD,merE,merR,merT,terB,terC,terD,terE			
CP026710					
CP042936					
KT149389					
CP018704	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
CP014328					
CP009330					
CP014966		merR			
NC_008504					
NC_013299		cadD			
CP013491					
AF378372					
CP017431					
AM889286					
CP001740					
AB063332		merD,merE,merF,merP,merR,merT			
CP013687					
HE650696					
CP019249					
NC_004925					
NC_006377					
NC_019075					
CP040645					
CP045744		cadC			
AP018051					
AP014826					
CP012701					
NC_001387					
CP036440					
CP014388					
NC_023313					
CP031159					
KY930324		ncrA,ncrB,ncrC			
CP016919	qacEdelta1	merA,merD,merE,merR,merT			
MF679145					
CP034406	qacEdelta1	merA,merD,merE,merR,merT,terB,terC,terD,terE			
CP036464					
CP042378					
CP036603					
KF623109					
HG969995		merC			
CP023856					
NC_010281					
MH909333					
CP017988					
CP016399		cadD			
MH286952					
MF993442		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE		iroB,iroC,iroD,iroN,iucA,iucB,iucC,iutA,rmpA,rmpA2,rmpC,rmpD	
CP018668					
NC_011971					
CP001555					
MH785226					
CP039326					
CP015269					
NC_011250					
CP023452					
CP003134					
KT334396					
CP014424					
CP017377					
CP033941					
CP040885				iucA,iucB,iucC,iucD,iutA	
CP018263					
NC_009652					
NC_010257					
CP042009	qacJ				
CP001822					
CP012451					
MG893567					
CP021959					
NC_015561					
NC_009133	qacEdelta1	merC,merP,merR,merT			
CP025625					
CP026517					
FJ228229					
MG299145	qacEdelta1				
EU192194					
CP016173					
FP885893					
CP009936					
CP030385		cadD			
CP036919					
CP016039					
NC_011408					
NC_017234					
AE011190					
CP014112					
CP009594					
CP013765					
CP012855					
CP027616		ncrA,ncrB,ncrC,ncrY			
CP036321					
CP035665					
AY167745					
KF740632					
KM348008					
CP044052					
HE579072	qacA,qacR	cadC,cadD			
CP027179					
NC_010470					
CP035661					
CP037526					
AP019859					
CP006906					
NC_012529					
MG557995	qacEdelta1				
CP016742					
NC_001476					
KM659091					
CP032164		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE		iucA,iucB,iucC,iutA	
GQ904227					
CP039461					
CP021906		arsB,arsC,arsR,mco			
CP000799				capU,eatA	
CP042280					
KX839207	qacEdelta1,qacG2	merD,merE,merF,merP,merR,merT			
CP029456					
CP003613					
CP019601					
CP037089					
AE001584					
CP044528		pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hdeD-GI,hsp20,kefB-GI,psi-GI,shsP,trxLHR,yfdX1,yfdX2		
CP021331					
CP027057					
CP045331					
MK181566	qacEdelta1				
MF062092					
CP000533					
AP018322					
CP023902					
NC_005240					
FR850039	qacEdelta1				
AP012299					
FN869858					
CP023807					
CP000704		cadD			
CP045322					
LT985387	qacEdelta1				
KT148595					
CP014106					
CP016792					
NC_013344	qacC				
CP017783					
CP030291					
CP003758					
LR134470					
KR936172					
CP020850					
CP013269					
AF325537					
CP031410					
AP013038					
AP017892					
CP003485					
AY333434		merC,merP,merR,merT			
CP009289					
CP035420					
NC_013321		cadD			
CP040177					
CP021998					
CP024787					
CP031804					
CP029540					
CP040685					
NC_011647					
CP016689					
CP015499					
FN392239					
CP019658					
NC_005921					
LR027519					
KY093013					
CP041744					
CP012416					
NC_015221		merP,merR,merT			
NC_020994	qacEdelta1	merA,merD,merE,merP,merR,merT			
CP013186				aap,aar,aatA,agg3A,agg3B,agg3C,agg3D,aggR,astA	
KX982169					
CP027392				aap,aar,aatA,aggA,aggC,aggD,aggR,sepA	
NC_005814					
KU302804					
CP032643					
NC_001385					
KX928750					
CP026242	qacEdelta1	merA,merD,merE,merR,merT,terD,terW,terZ			
KR078259					
NC_019267					
CP031216	qacE,qacEdelta1				
CP027144	qacEdelta1	pcoS,terD,terW,terZ			
AP018243					
NC_025138					
CP017187					
NC_013318		cadD		sed,sej,ser	
CP010644					
CP003636					
MK372381					
CP010627					
CP041249		arsA,arsD,arsR			
CP036770					
NC_017718					
AE001272					
CP012143					
CP010736					
CP039967					
NC_002131					
CP032896					
CP042057					
KX064435					
CP034130		arsA,arsB,arsC,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS,terB,terC,terD,terE			
KY000050					
CP019025					
CP025144	qacEdelta1	merA,merC,merD,merE,merP,merR,merT			
CP043518					
KT345947					
FP565810					
NC_014476	qacEdelta1	merR			
NC_021912					
CP042508					
CP044653					
FN597255					
CP000149					
LT985261					
CP017796					
NC_021493					
CP033628		merA,merC,merD,merE,merR,merT			
CP014321					
EU636993					
CP025402	qacE,qacEdelta1	terD,terW,terZ			
CP030407	qacC				
CP039861		terD,terW,terZ			
MG288683					
NC_012131					
KY041843					
CP015969					
CP012397		merC,merP,merR,merT			
CP015151					
CP035169					
AP012158					
CP026401					
KX397572					
NC_003490					
NC_018998				sta1,stb	
HF545435					
CP032113					
CP022125		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS			
CP034854					
FJ705304					
KT693143					
CP029941	qacEdelta1	merC,merP,merR,merT			
CP030612	qacC				
MK123268	qacEdelta1				
CP021085					
CP036337		arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silR,silS	hsp20		
NC_019154					
CP039980	qacEdelta1				
KX443391					
CP010664					
KY354306					
AP014720					
NC_019184					
NC_020544					
NC_011846					
NC_013292		arsB,arsC,arsR,cadD			
AP018939					
CP023823					
CP021212	qacEdelta1	merC,merP,merR,merT			
CP028624					
NC_013392					
CP041105					
CP009663					
LT985227	qacEdelta1	merA			
CP013581					
AP019198					
CP039450					
CP001009					
CP003337					
CP019729					
CP009629					
CP003892					
NC_010675					
CP023836					
LK056645					
CP000310					
KU051709					
NC_011214					
CP024832					
CP040072					
NC_021734					
AY647243					
D43692					
CP036206					
CP022996					
CP031279					
KF976462	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
CP034802				ehxA,espP,etpD,katP,toxB	
CP032895					
NC_018992					
CP025244					
CP038867					
CP018864					
NC_019895					
KJ020576					
NC_019533					
NC_008764					
CP029179					
NC_013333		arsB,arsC,arsR,cadD			
CP028373					
CP015602					
CP002202					
CP009491					
CP041880					
CP011850					
CP027045					
CP014296	qacE				
CP024559		merA,merD,merE,merR,merT			
CP017221	qacEdelta1	merC,merP,merR,merT		iucA,iucB,iucC,iucD,iutA	
AP017627					
NC_011255					
AY256846					
CP032807					
LN831028					
KX156773					
CP028873					
CP026800				capU,ipaH9.8,sepA,virF	
HE805917					
CP018699	qacEdelta1				
CP023030					
CP015803					
CP027605					
CP024295					
CP034811					
CP018886	qacEdelta1	arsA,arsD,arsR,pcoA,pcoB,pcoC,pcoD,pcoE,pcoR,pcoS,silA,silB,silC,silE,silF,silP,silR,silS	hsp20		
CP014203					
CP029153					
CP007636	qacEdelta1	merA,merP,merR,merT			
MK649827				iucA,iucB,iucC,iutA	
CP018964	qacEdelta1			iutA,senB	
CP038638					
CP009994		arsB,arsH			
KY984046					
CP039430					
CP033845					
CP016547					
CP010970					
CP025114					
CP002612					
CP028653				ehxA,espP,etpD,katP,toxB	
NC_001370					
HM748980					
CP042208					
CP014289					
CP025885					
CP032210					
CP003574					
CP042012					
CP024472				capU,ipaH9.8,sepA,virF	
CP017616					
CP013793					
AB064396					
CP022226					
CP035474					
CP039316					
NC_007107					
NC_019428					
CP034901					
KT225520					
NC_004845					
CP006891					
NC_020957					
AB109805					
CP010700					
CP036762					
CP027251					
CP028562		merA,merD,merE,merP,merR,merT			
CP033951					
CP008745					
CP045536					
JX469830		klaB,klaC			
CP013257					
AF047385					
CP018982	qacEdelta1				
AP018703					
CP003038					
LS992155					
NC_001621		klaB,klaC			
CP025207					
CP036197					
CP036768					
CP030284					
AP018323					
NC_015971					
NC_008506					
NC_010849					
JQ737005					
NC_013033					
LT907977					
CP044819					
CP028193					
MG869621					
CP001549					
NC_007490					
CP024436					
CP021854					
HF677571					
CP001755					
CP029721					
CP021020					
NC_018422					
KY363998					
CP045069					
AF488831					
MN232199					
CP020720					
NC_019124					
CP037268					
NC_020910					
CP033208					
NC_023145					
KX015668					
CP032172					
CP001242					
CP036447	qacEdelta1,qacL				
CP035147					
NC_015258					
CP014169					
CP012464					
CP012183					
CP045388					
HG793098					
CP024789					
NC_023072					
CP039583					
NC_009753					
HG796775					
CP014172					
CP012277					
AB905437					
KF648875					
AP017310					
CP017772					
CP003441					
NC_022782					
CP001454					
CP021253					
CP041739					
CP017710					
HE577055					
CP026273					
NC_008438					
CP000404					
MK419152					
CP001207					
M12730					
NC_017590					
CP019269					
CP010709					
CP035173					
LR026977					
AB369999					
CP040359					
CP040364					
CP018257					
NC_017394					
CP003027					
CP042021					
CP030019					
NC_021667	qacEdelta1	merC,merP,merR,merT			
HG796438					
CP000642					
CP011808					
NC_010394					
MH286949					
CP001514					
LN554849					
CP040722					
LR131954					
FM162592					
CP030366					
CP007543					
KM659090		merA,merD,merE,merP,merR,merT			
CP010742					
NC_019893					
CP034955					
NC_002110					
CP036306		merC,merP,merR,merT			
CP038140	qacL	silA,silB,silC,silE,silF,silP,silR,silS			
CP001730					
CP019660					
CP034883					
CP036737					
MG878868	qacEdelta1				
CP030091					
CP011621					
GQ401131					
CP036740					
NC_016978		merA,merD,merE,merP,merR,merT			
KY213890					
CP010785					
CP043228	qacEdelta1				
CP001443					
CP028419	qacF	merA,merB,merD,merE,merP,merR,merT			
NC_009131	qacEdelta1	merC,merP,merR,merT			
CP027420					
CP036363	qacEdelta1				
CP029937	qacEdelta1	merC,merP,merR,merT			
KF640086					
MN232191		terD,terW,terZ			
AP011159					
NC_005020					
CP044398					
CP025756					
CP024030					
KF701335					
MH067975					
CP006972					
CP006001				ltcA,sta1	
NC_018611					
CP022549					
CP045693					
KJ868091					
CP015075					
NC_019298					
CP032465					
CP009413	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
CP013071					
CP010010					
MF175187					
CP028945					
AP018573					
CP018708		terB,terC,terD,terE			
CP030917	qacEdelta1				
CP030519		cadD			
KF648558					
CP024110					
CP011499					
CP039966					
CP032794				ehxA,espP,etpD,katP,toxB	
NC_013190					
CP028871					
CP000676					
CP036207					
NC_010291					
NC_001756					
NC_015058					
LR026982					
KX154765					
CP011652					
CP033741					
CP007745					
CP038257					
CP010568					
KY689635					
MN232185					
NC_002091					
CP001428					
CP015599					
CP042535		arsA,arsD,arsR			
CP009018					
AP017962					
CP026689					
CP001136					
NC_012164					
CP032170					
CP022501					
MH884650					
JN704639		merC,merP,merR,merT			
CP015384					
CP044142	qacEdelta1	merA,merB,merD,merE,merP,merR,merT			
LC479452					
CP022499					
CP033220					
CP026272		merD,merE,merP,merR,merT			
CP012932					
NC_004252					
