name	pMLST_scheme	Sequence_type	Nearest_ST
JX104759	pbssb1-family	None	
CP034084	pbssb1-family	None	
LT591906	pbssb1-family	None	
CP042631	pbssb1-family	None	
CP045156	pbssb1-family	None	
CP014061	pbssb1-family	None	
NC_015979	pbssb1-family	None	
AF488832	pbssb1-family	None	
CP030458	pbssb1-family	None	
CP041653	pbssb1-family	None	
CP009592	pbssb1-family	None	
MH844629	pbssb1-family	None	
CP006658	pbssb1-family	None	
CP000987	pbssb1-family	None	
AP017960	pbssb1-family	None	
CP035015	pbssb1-family	None	
CP022209	pbssb1-family	None	
KT982617	pbssb1-family	None	
FJ621587	pbssb1-family	None	
HG796334	pbssb1-family	None	
CP032362	pbssb1-family	None	
CP001537	pbssb1-family	None	
CP006373	pbssb1-family	None	
NC_019065	pbssb1-family	None	
NC_019269	pbssb1-family	None	
CP020571	pbssb1-family	None	
CP019200	pbssb1-family	None	
KT362706	pbssb1-family	None	
CP021917	pbssb1-family	None	
CP025126	pbssb1-family	None	
KY853650	pbssb1-family	None	
NC_020525	pbssb1-family	None	
KY271403	pbssb1-family	None	
KT448821	pbssb1-family	None	
KU159085	pbssb1-family	None	
CP009068	pbssb1-family	None	
CP028104	pbssb1-family	None	
CP007556	pbssb1-family	None	
NC_010008	pbssb1-family	None	
CP026928	pbssb1-family	None	
CP044835	pbssb1-family	None	
CP045874	pbssb1-family	None	
CP001648	pbssb1-family	None	
CP016810	pbssb1-family	None	
CP032647	pbssb1-family	None	
CP031853	pbssb1-family	None	
NC_012196	pbssb1-family	None	
CP036736	pbssb1-family	None	
CP019149	pbssb1-family	None	
CP028682	pbssb1-family	None	
CP025638	pbssb1-family	None	
CP029895	pbssb1-family	None	
NC_022271	pbssb1-family	None	
KY000074	pbssb1-family	None	
CP034860	pbssb1-family	None	
CP045838	pbssb1-family	None	
NC_013306	pbssb1-family	None	
NC_013452	pbssb1-family	None	
CP009901	pbssb1-family	None	
CP045540	pbssb1-family	None	
CP019207	pbssb1-family	None	
CP015040	pbssb1-family	None	
JX072963	pbssb1-family	None	
FN665651	pbssb1-family	None	
NC_008539	pbssb1-family	None	
CP041603	pbssb1-family	None	
HG963477	pbssb1-family	None	
CP015523	pbssb1-family	None	
MH909350	pbssb1-family	None	
CP042529	pbssb1-family	None	
CP032858	pbssb1-family	None	
MK477620	pbssb1-family	None	
CP044836	pbssb1-family	None	
AP018224	pbssb1-family	None	
NC_013518	pbssb1-family	None	
CP043507	pbssb1-family	None	
CP040595	pbssb1-family	None	
MG288684	pbssb1-family	None	
U75508	pbssb1-family	None	
CP036951	pbssb1-family	None	
CP022710	pbssb1-family	None	
AP018282	pbssb1-family	None	
CP007725	pbssb1-family	None	
NC_021922	pbssb1-family	None	
CP003886	pbssb1-family	None	
HG977527	pbssb1-family	None	
AP019666	pbssb1-family	None	
CP000466	pbssb1-family	None	
CP033212	pbssb1-family	None	
AP014859	pbssb1-family	None	
CP007134	pbssb1-family	None	
CP009971	pbssb1-family	None	
AP017615	pbssb1-family	None	
CP014929	pbssb1-family	None	
CP034824	pbssb1-family	None	
NC_015595	pbssb1-family	None	
NC_021576	pbssb1-family	None	
CP040574	pbssb1-family	None	
CP015778	pbssb1-family	None	
CP003848	pbssb1-family	None	
FR714929	pbssb1-family	None	
CP024876	pbssb1-family	None	
LN609303	pbssb1-family	None	
NC_019969	pbssb1-family	None	
CP042538	pbssb1-family	None	
NC_015854	pbssb1-family	None	
MK422609	pbssb1-family	None	
LM651913	pbssb1-family	None	
MK933275	pbssb1-family	None	
CP028383	pbssb1-family	None	
CP003279	pbssb1-family	None	
CP004847	pbssb1-family	None	
CP001717	pbssb1-family	None	
CP045036	pbssb1-family	None	
CP039492	pbssb1-family	None	
EU596446	pbssb1-family	None	
CP003665	pbssb1-family	None	
AP012343	pbssb1-family	None	
NC_019988	pbssb1-family	None	
LT599585	pbssb1-family	None	
CP014416	pbssb1-family	None	
MK088079	pbssb1-family	None	
CP036156	pbssb1-family	None	
NC_019373	pbssb1-family	None	
CP018869	pbssb1-family	None	
CP032641	pbssb1-family	None	
MF072965	pbssb1-family	None	
NC_013330	pbssb1-family	None	
HE651326	pbssb1-family	None	
CP025254	pbssb1-family	None	
CP038182	pbssb1-family	None	
KP873171	pbssb1-family	None	
CP015271	pbssb1-family	None	
CP028819	pbssb1-family	None	
CP039597	pbssb1-family	None	
KM659912	pbssb1-family	None	
CP039479	pbssb1-family	None	
CP003676	pbssb1-family	None	
CP015111	pbssb1-family	None	
NC_002098	pbssb1-family	None	
KT223777	pbssb1-family	None	
HG941719	pbssb1-family	None	
NC_018984	pbssb1-family	None	
CP010885	pbssb1-family	None	
CP008843	pbssb1-family	None	
CP014523	pbssb1-family	None	
HM355591	pbssb1-family	None	
NC_002757	pbssb1-family	None	
NC_020979	pbssb1-family	None	
CP004137	pbssb1-family	None	
CP032188	pbssb1-family	None	
LT994838	pbssb1-family	None	
CP022554	pbssb1-family	None	
CP019990	pbssb1-family	None	
MK450346	pbssb1-family	None	
CP015785	pbssb1-family	None	
CP040901	pbssb1-family	None	
CP002814	pbssb1-family	None	
AP018191	pbssb1-family	None	
HG796814	pbssb1-family	None	
CP019145	pbssb1-family	None	
CP022094	pbssb1-family	None	
CP026639	pbssb1-family	None	
CP010373	pbssb1-family	None	
CP036564	pbssb1-family	None	
LN997845	pbssb1-family	None	
CP012431	pbssb1-family	None	
HF572032	pbssb1-family	None	
JN983048	pbssb1-family	None	
CP023911	pbssb1-family	None	
CP021411	pbssb1-family	None	
MF168403	pbssb1-family	None	
GU144016	pbssb1-family	None	
NC_015912	pbssb1-family	None	
KP890934	pbssb1-family	None	
CP002852	pbssb1-family	None	
HF545615	pbssb1-family	None	
CP023369	pbssb1-family	None	
CP029169	pbssb1-family	None	
CP024361	pbssb1-family	None	
NC_013337	pbssb1-family	None	
NC_025187	pbssb1-family	None	
NC_013329	pbssb1-family	None	
CP042572	pbssb1-family	None	
CP033215	pbssb1-family	None	
NC_021279	pbssb1-family	None	
CP041128	pbssb1-family	None	
CP013280	pbssb1-family	None	
CP023955	pbssb1-family	None	
CP003615	pbssb1-family	None	
CP011594	pbssb1-family	None	
CP004364	pbssb1-family	None	
LR134453	pbssb1-family	None	
AP017298	pbssb1-family	None	
CP025925	pbssb1-family	None	
CP024036	pbssb1-family	None	
CP044989	pbssb1-family	None	
JX294736	pbssb1-family	None	
NC_018517	pbssb1-family	None	
CP042471	pbssb1-family	None	
MH286945	pbssb1-family	None	
CP001271	pbssb1-family	None	
CP037099	pbssb1-family	None	
CP038167	pbssb1-family	None	
KY798505	pbssb1-family	None	
JN106169	pbssb1-family	None	
HG796501	pbssb1-family	None	
AP014829	pbssb1-family	None	
CP010016	pbssb1-family	None	
NC_003201	pbssb1-family	None	
LR134458	pbssb1-family	None	
CP001527	pbssb1-family	None	
CP001255	pbssb1-family	None	
CP005289	pbssb1-family	None	
CP022460	pbssb1-family	None	
GU271942	pbssb1-family	None	
HF562299	pbssb1-family	None	
CP009366	pbssb1-family	None	
DQ176855	pbssb1-family	None	
CP028570	pbssb1-family	None	
CP010580	pbssb1-family	None	
NC_021843	pbssb1-family	None	
HF953351	pbssb1-family	None	
CP004861	pbssb1-family	None	
CP003246	pbssb1-family	None	
NC_017648	pbssb1-family	None	
MH251947	pbssb1-family	None	
LC499744	pbssb1-family	None	
MF175186	pbssb1-family	None	
MF156712	pbssb1-family	None	
GQ900384	pbssb1-family	None	
CP034892	pbssb1-family	None	
NC_019981	pbssb1-family	None	
HE662694	pbssb1-family	None	
CP022694	pbssb1-family	None	
CP000658	pbssb1-family	None	
NC_013788	pbssb1-family	None	
AB723628	pbssb1-family	None	
CP044277	pbssb1-family	None	
HG813238	pbssb1-family	None	
NC_017472	pbssb1-family	None	
CP001248	pbssb1-family	None	
LR131951	pbssb1-family	None	
CP041652	pbssb1-family	None	
X90817	pbssb1-family	None	
NC_012511	pbssb1-family	None	
GQ900412	pbssb1-family	None	
NC_002809	pbssb1-family	None	
CP004880	pbssb1-family	None	
DQ229165	pbssb1-family	None	
CP043751	pbssb1-family	None	
AP018383	pbssb1-family	None	
CP015806	pbssb1-family	None	
AP018353	pbssb1-family	None	
NC_018961	pbssb1-family	None	
KY020154	pbssb1-family	None	
CP002761	pbssb1-family	None	
CP022018	pbssb1-family	None	
KU852461	pbssb1-family	None	
CP014271	pbssb1-family	None	
CP012459	pbssb1-family	None	
CP018672	pbssb1-family	None	
KM613043	pbssb1-family	None	
CP030112	pbssb1-family	None	
CP035126	pbssb1-family	None	
CP043198	pbssb1-family	None	
MG252893	pbssb1-family	None	
CP009593	pbssb1-family	None	
CP033790	pbssb1-family	None	
CP020096	pbssb1-family	None	
AP019515	pbssb1-family	None	
HQ332527	pbssb1-family	None	
CP011351	pbssb1-family	None	
CP000258	pbssb1-family	None	
NC_015256	pbssb1-family	None	
NC_017344	pbssb1-family	None	
CP011142	pbssb1-family	None	
CP040759	pbssb1-family	None	
NC_016748	pbssb1-family	None	
MF678351	pbssb1-family	None	
AB588176	pbssb1-family	None	
CP011296	pbssb1-family	None	
MK797990	pbssb1-family	None	
KU351673	pbssb1-family	None	
CP016891	pbssb1-family	None	
CP001498	pbssb1-family	None	
CP045692	pbssb1-family	None	
CP002133	pbssb1-family	None	
CP014902	pbssb1-family	None	
CP011599	pbssb1-family	None	
NC_009649	pbssb1-family	None	
CP008817	pbssb1-family	None	
CP012521	pbssb1-family	None	
CP032881	pbssb1-family	None	
KY000064	pbssb1-family	None	
CP042533	pbssb1-family	None	
CP032217	pbssb1-family	None	
CP041075	pbssb1-family	None	
CP016196	pbssb1-family	None	
CP019368	pbssb1-family	None	
NC_022105	pbssb1-family	None	
CP037479	pbssb1-family	None	
CP022731	pbssb1-family	None	
FR714928	pbssb1-family	None	
CP031901	pbssb1-family	None	
KT002541	pbssb1-family	None	
CP030006	pbssb1-family	None	
HG796830	pbssb1-family	None	
CP044814	pbssb1-family	None	
CP001916	pbssb1-family	None	
CP020927	pbssb1-family	None	
JQ004408	pbssb1-family	None	
CP012474	pbssb1-family	None	
CP038144	pbssb1-family	None	
CP027128	pbssb1-family	None	
AP019364	pbssb1-family	None	
CP043327	pbssb1-family	None	
CP001524	pbssb1-family	None	
NC_010910	pbssb1-family	None	
AP011164	pbssb1-family	None	
CP020075	pbssb1-family	None	
CP005932	pbssb1-family	None	
HE579066	pbssb1-family	None	
CP034945	pbssb1-family	None	
LT635649	pbssb1-family	None	
CP003272	pbssb1-family	None	
CP021511	pbssb1-family	None	
NC_007207	pbssb1-family	None	
NC_021903	pbssb1-family	None	
NC_011895	pbssb1-family	None	
HF677577	pbssb1-family	None	
HE717025	pbssb1-family	None	
KX470735	pbssb1-family	None	
CP011014	pbssb1-family	None	
CP032029	pbssb1-family	None	
NC_017385	pbssb1-family	None	
CP024560	pbssb1-family	None	
LN868941	pbssb1-family	None	
CP013473	pbssb1-family	None	
CP040068	pbssb1-family	None	
CP003296	pbssb1-family	None	
KU674895	pbssb1-family	None	
NC_011893	pbssb1-family	None	
AY167049	pbssb1-family	None	
CP030114	pbssb1-family	None	
NC_007926	pbssb1-family	None	
CP021204	pbssb1-family	None	
EU164802	pbssb1-family	None	
KP900016	pbssb1-family	None	
CP018112	pbssb1-family	None	
CP031610	pbssb1-family	None	
LT985297	pbssb1-family	None	
CP012434	pbssb1-family	None	
CP016416	pbssb1-family	None	
HG796843	pbssb1-family	None	
AP018147	pbssb1-family	None	
AP018200	pbssb1-family	None	
CP001199	pbssb1-family	None	
NC_014549	pbssb1-family	None	
CP019905	pbssb1-family	None	
CP021458	pbssb1-family	None	
KJ646012	pbssb1-family	None	
AP018379	pbssb1-family	None	
CP021919	pbssb1-family	None	
CP022408	pbssb1-family	None	
AF302424	pbssb1-family	None	
CP031819	pbssb1-family	None	
CP018944	pbssb1-family	None	
CP025284	pbssb1-family	None	
Z22927	pbssb1-family	None	
CP013912	pbssb1-family	None	
NC_018502	pbssb1-family	None	
CP023936	pbssb1-family	None	
CP010770	pbssb1-family	None	
CP013045	pbssb1-family	None	
JX294735	pbssb1-family	None	
MG825367	pbssb1-family	None	
CP002356	pbssb1-family	None	
CP045283	pbssb1-family	None	
GQ900464	pbssb1-family	None	
LR134129	pbssb1-family	None	
NC_012718	pbssb1-family	None	
AY532623	pbssb1-family	None	
CP015634	pbssb1-family	None	
CP009671	pbssb1-family	None	
CP026266	pbssb1-family	None	
CP026753	pbssb1-family	None	
CP020097	pbssb1-family	None	
CP006892	pbssb1-family	None	
MK649823	pbssb1-family	None	
CP045867	pbssb1-family	None	
CP023493	pbssb1-family	None	
CP032802	pbssb1-family	None	
CP029748	pbssb1-family	None	
CP003387	pbssb1-family	None	
NC_004937	pbssb1-family	None	
CP033448	pbssb1-family	None	
AP017383	pbssb1-family	None	
CP021210	pbssb1-family	None	
CP042405	pbssb1-family	None	
HG969998	pbssb1-family	None	
FN392236	pbssb1-family	None	
CP042397	pbssb1-family	None	
CP037456	pbssb1-family	None	
MF135535	pbssb1-family	None	
CP030435	pbssb1-family	None	
NC_003442	pbssb1-family	None	
CP017212	pbssb1-family	None	
CP040765	pbssb1-family	None	
KP975074	pbssb1-family	None	
CP010866	pbssb1-family	None	
CP028789	pbssb1-family	None	
AP018315	pbssb1-family	None	
CP010830	pbssb1-family	None	
AP019410	pbssb1-family	None	
KX868552	pbssb1-family	None	
NC_003894	pbssb1-family	None	
CP013851	pbssb1-family	None	
AM886293	pbssb1-family	None	
CP025397	pbssb1-family	None	
LT992437	pbssb1-family	None	
AP018293	pbssb1-family	None	
CP002828	pbssb1-family	None	
CP031110	pbssb1-family	None	
AP017566	pbssb1-family	None	
AL513383	pbssb1-family	None	
CP000998	pbssb1-family	None	
MG948331	pbssb1-family	None	
CP031573	pbssb1-family	None	
MK492688	pbssb1-family	None	
CP022825	pbssb1-family	None	
AB914743	pbssb1-family	None	
LT985321	pbssb1-family	None	
CP012741	pbssb1-family	None	
NC_013386	pbssb1-family	None	
MH581228	pbssb1-family	None	
CP025615	pbssb1-family	None	
KT325596	pbssb1-family	None	
NC_023068	pbssb1-family	None	
KY000040	pbssb1-family	None	
CP001772	pbssb1-family	None	
CP022248	pbssb1-family	None	
CP036185	pbssb1-family	None	
KY130431	pbssb1-family	None	
NC_014367	pbssb1-family	None	
CP033537	pbssb1-family	None	
NC_017624	pbssb1-family	None	
CP014149	pbssb1-family	None	
CP034124	pbssb1-family	None	
LN833191	pbssb1-family	None	
CP020489	pbssb1-family	None	
NC_021186	pbssb1-family	None	
CP033965	pbssb1-family	None	
CP034251	pbssb1-family	None	
GU228571	pbssb1-family	None	
CP045841	pbssb1-family	None	
AP018557	pbssb1-family	None	
MG252895	pbssb1-family	None	
CP025488	pbssb1-family	None	
KY352353	pbssb1-family	None	
KU355874	pbssb1-family	None	
AB073701	pbssb1-family	None	
NC_019108	pbssb1-family	None	
CP043743	pbssb1-family	None	
AF459640	pbssb1-family	None	
NC_012855	pbssb1-family	None	
AP018238	pbssb1-family	None	
CP021668	pbssb1-family	None	
NC_011336	pbssb1-family	None	
CP013321	pbssb1-family	None	
CP026509	pbssb1-family	None	
CP021779	pbssb1-family	None	
AM157767	pbssb1-family	None	
CP028179	pbssb1-family	None	
NC_011780	pbssb1-family	None	
CP021548	pbssb1-family	None	
CP010977	pbssb1-family	None	
CP012834	pbssb1-family	None	
CP042544	pbssb1-family	None	
AY822042	pbssb1-family	None	
CP016262	pbssb1-family	None	
CP026227	pbssb1-family	None	
CP038502	pbssb1-family	None	
CP045561	pbssb1-family	None	
CP025855	pbssb1-family	None	
MK181561	pbssb1-family	None	
NC_023898	pbssb1-family	None	
NC_010898	pbssb1-family	None	
NC_021660	pbssb1-family	None	
AP018240	pbssb1-family	None	
GQ900379	pbssb1-family	None	
KU761327	pbssb1-family	None	
CP023007	pbssb1-family	None	
CP010095	pbssb1-family	None	
CP009691	pbssb1-family	None	
CP041735	pbssb1-family	None	
CP030792	pbssb1-family	None	
CP010957	pbssb1-family	None	
AP018309	pbssb1-family	None	
AP017611	pbssb1-family	None	
CP010396	pbssb1-family	None	
HE603110	pbssb1-family	None	
CP018968	pbssb1-family	None	
CP023934	pbssb1-family	None	
CP014199	pbssb1-family	None	
CP035114	pbssb1-family	None	
CP001749	pbssb1-family	None	
JQ684025	pbssb1-family	None	
CP033940	pbssb1-family	None	
NC_021517	pbssb1-family	None	
CP007734	pbssb1-family	None	
NC_007169	pbssb1-family	None	
CP010832	pbssb1-family	None	
CP041566	pbssb1-family	None	
CP019632	pbssb1-family	None	
NC_010487	pbssb1-family	None	
CP010383	pbssb1-family	None	
CP001086	pbssb1-family	None	
NC_012156	pbssb1-family	None	
CP025549	pbssb1-family	None	
CP041055	pbssb1-family	None	
AF503772	pbssb1-family	None	
CP029234	pbssb1-family	None	
CP029118	pbssb1-family	None	
NC_011403	pbssb1-family	None	
CP026686	pbssb1-family	None	
NC_005326	pbssb1-family	None	
CP022424	pbssb1-family	None	
CP034559	pbssb1-family	None	
JX569338	pbssb1-family	None	
CP009783	pbssb1-family	None	
CP034656	pbssb1-family	None	
CP018251	pbssb1-family	None	
NC_019111	pbssb1-family	None	
CP001059	pbssb1-family	None	
CP022227	pbssb1-family	None	
NC_013357	pbssb1-family	None	
CP009648	pbssb1-family	None	
MG212499	pbssb1-family	None	
CP013035	pbssb1-family	None	
HG796820	pbssb1-family	None	
CP039508	pbssb1-family	None	
CP011969	pbssb1-family	None	
LC331662	pbssb1-family	None	
CP031019	pbssb1-family	None	
NC_017447	pbssb1-family	None	
NC_015599	pbssb1-family	None	
CP034732	pbssb1-family	None	
CP040317	pbssb1-family	None	
JX202563	pbssb1-family	None	
CP000763	pbssb1-family	None	
MK396099	pbssb1-family	None	
NC_006673	pbssb1-family	None	
LT963404	pbssb1-family	None	
NC_008573	pbssb1-family	None	
BA000013	pbssb1-family	None	
CP001474	pbssb1-family	None	
CP018873	pbssb1-family	None	
LR134278	pbssb1-family	None	
CP002965	pbssb1-family	None	
CP004363	pbssb1-family	None	
NC_016837	pbssb1-family	None	
CP035424	pbssb1-family	None	
AP012345	pbssb1-family	None	
CP034025	pbssb1-family	None	
CP010390	pbssb1-family	None	
CP025557	pbssb1-family	None	
CP002234	pbssb1-family	None	
CP015747	pbssb1-family	None	
CP020996	pbssb1-family	None	
CP015160	pbssb1-family	None	
CP000630	pbssb1-family	None	
CP027318	pbssb1-family	None	
CP044433	pbssb1-family	None	
CP036436	pbssb1-family	None	
CP044256	pbssb1-family	None	
KC886366	pbssb1-family	None	
CP025878	pbssb1-family	None	
KC237288	pbssb1-family	None	
CP000895	pbssb1-family	None	
CP036161	pbssb1-family	None	
NC_025147	pbssb1-family	None	
HF562301	pbssb1-family	None	
NC_015427	pbssb1-family	None	
CP044962	pbssb1-family	None	
MK618661	pbssb1-family	None	
CP035149	pbssb1-family	None	
CP028836	pbssb1-family	None	
KX230795	pbssb1-family	None	
CP010733	pbssb1-family	None	
NC_008597	pbssb1-family	None	
MH624131	pbssb1-family	None	
FO082821	pbssb1-family	None	
HG969999	pbssb1-family	None	
AB856327	pbssb1-family	None	
CP002255	pbssb1-family	None	
LT635651	pbssb1-family	None	
MK748462	pbssb1-family	None	
CP031576	pbssb1-family	None	
KX555452	pbssb1-family	None	
CP026229	pbssb1-family	None	
CP026280	pbssb1-family	None	
CP016492	pbssb1-family	None	
CP010706	pbssb1-family	None	
FN806792	pbssb1-family	None	
CP004366	pbssb1-family	None	
CP036949	pbssb1-family	None	
CP035172	pbssb1-family	None	
CP034742	pbssb1-family	None	
CP013790	pbssb1-family	None	
AP019838	pbssb1-family	None	
AP018924	pbssb1-family	None	
CP036285	pbssb1-family	None	
NC_013164	pbssb1-family	None	
CP029887	pbssb1-family	None	
CP016088	pbssb1-family	None	
NC_016583	pbssb1-family	None	
KT334398	pbssb1-family	None	
NC_019259	pbssb1-family	None	
CP028890	pbssb1-family	None	
CP009543	pbssb1-family	None	
CP004122	pbssb1-family	None	
CP042824	pbssb1-family	None	
CP024587	pbssb1-family	None	
CP013746	pbssb1-family	None	
NC_015900	pbssb1-family	None	
CP037512	pbssb1-family	None	
CP032196	pbssb1-family	None	
CP009772	pbssb1-family	None	
CP028821	pbssb1-family	None	
CP031945	pbssb1-family	None	
CP013792	pbssb1-family	None	
CP022357	pbssb1-family	None	
NC_019038	pbssb1-family	None	
CP001517	pbssb1-family	None	
CP010991	pbssb1-family	None	
CP002055	pbssb1-family	None	
CP009121	pbssb1-family	None	
CP014997	pbssb1-family	None	
NC_004767	pbssb1-family	None	
CP002731	pbssb1-family	None	
JX101639	pbssb1-family	None	
LT853883	pbssb1-family	None	
AP018329	pbssb1-family	None	
JF834910	pbssb1-family	None	
CP014560	pbssb1-family	None	
CP016898	pbssb1-family	None	
CP035536	pbssb1-family	None	
NC_022650	pbssb1-family	None	
CP037505	pbssb1-family	None	
CP001529	pbssb1-family	None	
CP031066	pbssb1-family	None	
CP014361	pbssb1-family	None	
MF535908	pbssb1-family	None	
CP030629	pbssb1-family	None	
CP039026	pbssb1-family	None	
CP028155	pbssb1-family	None	
CP036947	pbssb1-family	None	
CP036766	pbssb1-family	None	
CP020099	pbssb1-family	None	
CP031790	pbssb1-family	None	
CP042935	pbssb1-family	None	
CP030706	pbssb1-family	None	
NC_019230	pbssb1-family	None	
CP040569	pbssb1-family	None	
CP035159	pbssb1-family	None	
AB088420	pbssb1-family	None	
NC_009602	pbssb1-family	None	
FO082822	pbssb1-family	None	
CP032820	pbssb1-family	None	
CP019756	pbssb1-family	None	
NC_011405	pbssb1-family	None	
CP040369	pbssb1-family	None	
CP031882	pbssb1-family	None	
CP016158	pbssb1-family	None	
CP014792	pbssb1-family	None	
KM659093	pbssb1-family	None	
NC_023909	pbssb1-family	None	
EF090911	pbssb1-family	None	
AF074612	pbssb1-family	None	
CP003719	pbssb1-family	None	
