name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
AusGEM_00451	-	-	H25	-:H25	-	Based on 1 allele(s)	fliC:1;	H25-11-fliC;	100;	100;	contig00004;	188142-189461;	1320;	v1.0 (11-03-2020)	-
AusGEM_00130	-	O45	H4	O45:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O45-1-wzx-origin;O45-18-wzy;H4-2-fliC-origin;	100;100;100;	100;100;100;	contig00035;contig00035;contig00015;	12750-14009;15433-16120;8440-9489;	1260;688;1050;	v1.0 (11-03-2020)	-
AUSMDU00034398	-	-	H12	-:H12	-	Based on 1 allele(s)	fliC:1;	H12-11-fliC;	99.944;	100;	contig00003;	479403-481190;	1788;	v1.0 (11-03-2020)	-
AusGEM_01778	-	O2	H6	O2:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-6-wzx;O2-15-wzy;H6-4-fliC;	100;100;99.939;	100;100;100;	contig00005;contig00005;contig00001;	312049-313311;315023-315985;105351-106997;	1263;963;1647;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
TEA_45_3_DC2	-	O16	H6	O16:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H6-8-fliC;	100;100;100;	100;100;100;	CADGRH010000019.1;CADGRH010000019.1;CADGRH010000052.1;	41694-42941;39417-40583;7188-8834;	1248;1167;1647;	v1.0 (11-03-2020)	-
AusGEM_01876	-	O15	H1	O15:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-4-wzx;O15-8-wzy;H1-11-fliC;	100;100;100;	100;100;100;	contig00038;contig00038;contig00001;	33914-35158;31703-32881;97388-99175;	1245;1179;1788;	v1.0 (11-03-2020)	-
TEA_B1267	-	O83	H1	O83:H1	-	Based on 3 allele(s)	wzx:0.938;wzy:0.85;fliC:1;	O83-1-wzx-origin;O83-2-wzy-origin;H1-9-fliC;	99.778;100;99.72;	94;85;100;	CADGMW010000019.1;CADGMW010000210.1;CADGMW010000035.1;	1-1354;190-1239;12477-14264;	1354;1050;1788;	v1.0 (11-03-2020)	-
SRR7912375	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O75-6-wzx;O75-11-wzy;H5-6-fliC;	100;99.907;100;	100;100;100;	contig00001;contig00001;contig00011;	512411-513943;506439-507512;123380-124689;	1533;1074;1310;	v1.0 (11-03-2020)	-
TEA_W2_75	-	O1	H6	O1:H6	-	Based on 2 allele(s)	wzx:1;fliC:1;	O1-1-wzx-origin;H6-17-fliC;	100;99.637;	100;100;	CADGYD010000020.1;CADGYD010000064.1;	167588-168814;52912-54558;	1227;1653;	v1.0 (11-03-2020)	-
SRR7724739	-	-	H4	-:H4	-	Based on 1 allele(s)	fliC:0.99;	H4-1-fliC-origin;	99.333;	100;	contig00064;	17987-19036;	1050;	v1.0 (11-03-2020)	-
AusGEM_01448	-	O2/O50	H1	O2/O50:H1	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O2-1-wzx-origin;O2-11-wzy;H1-1-fliC-origin;	100;99.896;100;	100;100;100;	contig00001;contig00001;contig00014;	588099-589361;591074-592036;66538-68325;	1263;963;1788;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
AUSMDU00014337	-	O128	H2	O128:H2	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O128-3-wzx-origin;O128-5-wzy-origin;H2-2-fliC-origin;	100;100;100;	100;100;100;	contig00069;contig00044;contig00001;	3811-5253;911-1954;268394-269887;	1443;1044;1494;	v1.0 (11-03-2020)	-
AusGEM_00874	-	O2	H32	O2:H32	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-7-wzx;O2-16-wzy;H32-2-fliC;	100;100;100;	100;100;100;	contig00001;contig00001;contig00034;	191075-192337;194049-195011;17731-19443;	1263;963;1713;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
AusGEM_01905	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00007;contig00007;contig00030;	145742-147001;149154-150216;38886-39935;	1260;1063;1050;	v1.0 (11-03-2020)	-
TEA_H071	-	O1	H7	O1:H7	-	Based on 2 allele(s)	wzx:0.58;fliC:0.99;	O1-1-wzx-origin;H7-3-fliC-origin;	100;99.431;	58;100;	CADHQB010000386.1;CADHQB010000011.1;	19-733;13445-15193;	715;1758;	v1.0 (11-03-2020)	-
AUSMDU00045655	-	O16	H5	O16:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H5-7-fliC;	100;100;100;	100;100;100;	contig00002;contig00002;contig00005;	5766-7013;3489-4655;114649-115958;	1248;1167;1310;	v1.0 (11-03-2020)	-
AusGEM_00335	-	O2	H5	O2:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-7-wzx;O2-16-wzy;H5-2-fliC-origin;	100;100;100;	100;100;100;	contig00003;contig00003;contig00007;	26471-27733;23797-24759;80498-81808;	1263;963;1311;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
TEA_TA478	-	O1	H6	O1:H6	-	Based on 3 allele(s)	wzx:0.6;wzy:0.7;fliC:1;	O1-1-wzx-origin;O1-7-wzy;H6-17-fliC;	100;100;99.637;	60;70;100;	CADGAG010000109.1;CADGAG010000021.1;CADGAG010000014.1;	2480-3210;1-700;61812-63458;	731;700;1653;	v1.0 (11-03-2020)	-
AUSMDU00015826	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.779;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;96.145;100;	100;81;100;	contig00088;contig00108;contig00033;	1539-2798;1-856;22155-23204;	1260;856;1050;	v1.0 (11-03-2020)	-
TEA_13_3_TC6	-	-	H31	-:H31	-	Based on 1 allele(s)	fliC:1;	H31-2-fliC-origin;	100;	100;	CADGWB010000052.1;	6226-7893;	1668;	v1.0 (11-03-2020)	-
TEA_E9138	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	CADGOR010000029.1;CADGOR010000029.1;CADGOR010000093.1;	5879-6658;5120-5872;7162-9174;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
AUSMDU00029845	-	O25	H18	O25:H18	-	Based on 3 allele(s)	wzx:0.96;wzy:0.927;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H18-1-fliC-origin;	96.032;95.525;100;	100;97;100;	contig00042;contig00033;contig00001;	1391-2650;790-1817;37587-39251;	1260;1028;1665;	v1.0 (11-03-2020)	-
TEA_C1_110	-	O160	H28	O160:H28	-	Based on 2 allele(s)	wzy:0.558;fliC:1;	O160-4-wzy;H28-3-fliC;	99.677;99.943;	56;100;	CADGKR010000109.1;CADGKR010000025.1;	1590-2208;42454-44193;	619;1740;	v1.0 (11-03-2020)	-
AUSMDU00008380	-	O16	H5	O16:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H5-7-fliC;	100;100;100;	100;100;100;	contig00002;contig00002;contig00001;	373820-375067;376178-377344;375354-376663;	1248;1167;1310;	v1.0 (11-03-2020)	-
ERR161271	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00002;contig00002;contig00022;	30334-31593;27119-28181;47414-48463;	1260;1063;1050;	v1.0 (11-03-2020)	-
AusGEM_01362	-	O4	H5	O4:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O4-1-wzx-origin;O4-2-wzy-origin;H5-2-fliC-origin;	100;100;100;	100;100;100;	contig00003;contig00003;contig00001;	113121-114359;111038-112225;124690-126000;	1239;1188;1311;	v1.0 (11-03-2020)	-
AusGEM_01281	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00006;contig00006;contig00015;	194316-195575;197728-198790;97225-98274;	1260;1063;1050;	v1.0 (11-03-2020)	-
AusGEM_00050	-	O9	H12	O9:H12	-	Based on 3 allele(s)	wzm:0.999;wzt:1;fliC:1;	O9-14-wzm;O9-19-wzt;H12-3-fliC-origin;	99.873;100;100;	100;100;100;	contig00020;contig00020;contig00053;	72923-73708;71625-72920;6964-8751;	786;1296;1788;	v1.0 (11-03-2020)	-
AusGEM_00981	-	O15	H11	O15:H11	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-1-wzx-origin;O15-2-wzy-origin;H11-4-fliC;	100;100;100;	100;100;100;	contig00056;contig00056;contig00009;	148-1392;2425-3603;34564-36022;	1245;1179;1459;	v1.0 (11-03-2020)	-
AusGEM_00340	-	O9	H9	O9:H9	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-14-wzm;O9-20-wzt;H9-3-fliC;	100;100;100;	100;100;100;	contig00039;contig00039;contig00001;	27156-27941;25858-27153;63354-65366;	786;1296;2013;	v1.0 (11-03-2020)	-
AUSMDU00021244	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	contig00063;contig00063;contig00003;	2013-2792;1254-2006;62081-64093;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
AusGEM_01128	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	100;100;100;	100;100;100;	contig00021;contig00021;contig00010;	32156-33412;30813-32156;112270-113937;	1257;1344;1668;	v1.0 (11-03-2020)	-
AUSMDU00008546	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;100;	100;100;100;	contig00040;contig00040;contig00001;	5662-6441;6448-7200;359420-361432;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
AUSMDU00019317	-	O89	H10	O89:H10	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H10-17-fliC;	94.103;93.625;100;	100;100;100;	contig00067;contig00067;contig00058;	5661-6440;6447-7199;10349-11611;	780;753;1263;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
AusGEM_01798	-	O5	H11	O5:H11	-	Based on 3 allele(s)	wzx:0.999;wzy:0.998;fliC:0.58;	O5-6-wzx;O5-11-wzy;H11-10-fliC;	99.92;99.772;100;	100;100;58;	contig00004;contig00004;contig00038;	93540-94796;92223-93539;43444-44283;	1257;1317;840;	v1.0 (11-03-2020)	-
AusGEM_01833	-	O9/O30	H21	O9/O30:H21	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-11-wzm;O9-17-wzt;H21-12-fliC;	100;100;100;	100;100;100;	contig00019;contig00019;contig00001;	47354-48139;46056-47351;540998-542473;	786;1296;1476;	v1.0 (11-03-2020)	-
AUSMDU00015558	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00023;contig00023;contig00019;	5837-7096;2622-3684;38315-39364;	1260;1063;1050;	v1.0 (11-03-2020)	-
AusGEM_00879	-	O2	H32	O2:H32	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-7-wzx;O2-16-wzy;H32-2-fliC;	100;100;100;	100;100;100;	contig00001;contig00001;contig00024;	190982-192244;193956-194918;39115-40827;	1263;963;1713;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
SRR9924634	-	O153	H9	O153:H9	-	Based on 3 allele(s)	wzx:0.749;wzy:1;fliC:1;	O153-3-wzx-origin;O153-4-wzy-origin;H9-5-fliC;	99.887;100;99.901;	75;100;100;	contig00065;contig00116;contig00081;	25428-26309;920-2098;8049-10061;	882;1179;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 11:O153/O178 as per A.Iguchi et.al (PMID: 25428893)
AusGEM_01690	-	O9	H9	O9:H9	-	Based on 3 allele(s)	wzm:1;wzt:0.999;fliC:1;	O9-14-wzm;O9-20-wzt;H9-3-fliC;	100;99.923;100;	100;100;100;	contig00036;contig00036;contig00001;	9605-10390;10393-11688;27574-29586;	786;1296;2013;	v1.0 (11-03-2020)	-
ERR5355591	-	O153	H6	O153:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O153-3-wzx-origin;O153-4-wzy-origin;H6-17-fliC;	100;100;99.637;	100;100;100;	contig00005;contig00005;contig00001;	253995-255173;251860-253038;62938-64584;	1179;1179;1653;	v1.0 (11-03-2020)	High similarity O-antigen group 11:O153/O178 as per A.Iguchi et.al (PMID: 25428893)
AusGEM_00341	-	O4	H31	O4:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O4-1-wzx-origin;O4-2-wzy-origin;H31-2-fliC-origin;	100;100;100;	100;100;100;	contig00001;contig00001;contig00001;	472291-473529;474425-475612;645541-647208;	1239;1188;1668;	v1.0 (11-03-2020)	-
AusGEM_01976	-	O77/O17/O44/O106/O73	H18	O77/O17/O44/O106/O73:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O77-1-wzx-origin/O17-1-wzx-origin;O77-3-wzy-inhouse/O17-2-wzy-origin;H18-1-fliC-origin;	100;100;100;	100;100;100;	contig00003;contig00003;contig00001;	143982-145217;145259-146590;21687-23351;	1236;1332;1665;	v1.0 (11-03-2020)	High similarity O-antigen group 9:O17/O44/O73/O77/O106 as per A.Iguchi et.al (PMID: 25428893)
TEA_E1358	-	O9	H31	O9:H31	-	Based on 3 allele(s)	wzm:1;wzt:0.999;fliC:0.99;	O9-11-wzm;O9-17-wzt;H31-1-fliC-origin;	100;99.923;98.621;	100;100;100;	CADGJQ010000082.1;CADGJQ010000082.1;CADGJQ010000076.1;	3936-4721;4724-6019;46454-48121;	786;1296;1668;	v1.0 (11-03-2020)	-
AusGEM_00197	-	O8	H4	O8:H4	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-16-wzm;O8-35-wzt;H4-2-fliC-origin;	100;100;100;	100;100;100;	contig00019;contig00019;contig00013;	57007-57801;57801-59015;44123-45172;	795;1215;1050;	v1.0 (11-03-2020)	-
TEA_E4206	-	O9	H4	O9:H4	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-14-wzm;O9-19-wzt;H4-15-fliC;	100;100;99.715;	100;100;100;	CADGPV010000094.1;CADGPV010000094.1;CADGPV010000077.1;	43303-44088;42005-43300;5789-6841;	786;1296;1053;	v1.0 (11-03-2020)	-
AusGEM_00635	-	O16	H48	O16:H48	-	Based on 3 allele(s)	wzx:1;wzy:0.998;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H48-1-fliC-origin;	100;99.829;100;	100;100;100;	contig00002;contig00002;contig00028;	179855-181102;182213-183379;53015-54511;	1248;1167;1497;	v1.0 (11-03-2020)	-
AusGEM_01863	-	O13/O135	-	O13/O135:-	-	Based on 2 allele(s)	wzx:0.995;wzy:0.927;	O13-1-wzx-origin;O13-2-wzy-origin;	99.523;93.641;	100;99;	contig00009;contig00009;	81695-82951;84789-85936;	1257;1148;	v1.0 (11-03-2020)	High similarity O-antigen group 10:O13/O129/O135 as per A.Iguchi et.al (PMID: 25428893)
TEA_40_1_R9	-	O1	-	O1:-	-	Based on 2 allele(s)	wzx:0.64;wzy:0.69;	O1-3-wzx;O1-7-wzy;	98.498;100;	65;69;	CADGLP010000016.1;CADGLP010000046.1;	79297-80095;3880-4575;	799;696;	v1.0 (11-03-2020)	-
TEA_B1504	-	O8	H30	O8:H30	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-14-wzm;O8-30-wzt;H30-2-fliC;	100;100;100;	100;100;100;	CADGLY010000038.1;CADGLY010000038.1;CADGLY010000061.1;	9641-10435;10435-11649;41579-43291;	795;1215;1713;	v1.0 (11-03-2020)	-
TEA_E9213	-	-	H18	-:H18	-	Based on 1 allele(s)	fliC:1;	H18-2-fliC;	100;	100;	CADHQD010000045.1;	29027-30691;	1665;	v1.0 (11-03-2020)	-
AusGEM_01114	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00003;contig00003;contig00002;	21853-23112;18638-19700;386653-387702;	1260;1063;1050;	v1.0 (11-03-2020)	-
AusGEM_00012	-	O45	H19	O45:H19	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O45-3-wzx-origin;O45-20-wzy;H19-2-fliC-origin;	99.921;100;100;	100;100;100;	contig00003;contig00003;contig00001;	175067-176326;177750-178437;280620-282461;	1260;688;1842;	v1.0 (11-03-2020)	-
SRR5512168	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;99.714;	100;100;100;	contig00024;contig00024;contig00021;	65024-66283;68436-69498;40707-41753;	1260;1063;1050;	v1.0 (11-03-2020)	-
ERR5355691	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	contig00026;contig00026;contig00022;	25468-26727;22253-23315;38315-39364;	1260;1063;1050;	v1.0 (11-03-2020)	-
AUSMDU00014327	-	O157	H7	O157:H7	-	Based on 3 allele(s)	wzx:1;wzy:0.68;fliC:1;	O157-1-wzx-origin;O157-209-wzy;H7-1-fliC-origin;	100;100;100;	100;68;100;	contig00028;contig00028;contig00048;	1371-2762;1-669;7648-9405;	1392;669;1758;	v1.0 (11-03-2020)	-
TEA_H190	-	O8	H30	O8:H30	-	Based on 2 allele(s)	wzm:0.667;fliC:1;	O8-22-wzm;H30-5-fliC;	98.152;99.942;	68;100;	CADGII010000014.1;CADGII010000051.1;	532-1072;55214-56926;	541;1713;	v1.0 (11-03-2020)	-
TEA_C1_51	-	O29	H9	O29:H9	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O29-4-wzx;O29-2-wzy-origin;H9-4-fliC;	100;100;100;	100;100;100;	CADGJS010000053.1;CADGJS010000053.1;CADGJS010000041.1;	116131-117531;114971-116134;340580-342592;	1401;1164;2013;	v1.0 (11-03-2020)	-
ERR5355801	-	O154	H4	O154:H4	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O154-1-wzx-origin;O154-2-wzy-origin;H4-1-fliC-origin;	99.923;100;100;	100;100;100;	contig00055;contig00055;contig00020;	5057-6349;9517-10557;5301-6350;	1293;1041;1050;	v1.0 (11-03-2020)	-
SRR7469848	-	O2	H6	O2:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-6-wzx;O2-15-wzy;H6-4-fliC;	100;100;100;	100;100;100;	contig00001;contig00001;contig00011;	51323-52585;48649-49611;113805-115451;	1263;963;1647;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
AusGEM_00474	-	O4	H5	O4:H5	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O4-1-wzx-origin;O4-2-wzy-origin;H5-2-fliC-origin;	99.919;100;100;	100;100;100;	contig00002;contig00002;contig00001;	45702-46940;43619-44806;124807-126117;	1239;1188;1311;	v1.0 (11-03-2020)	-
SRR7724772	-	O77/O17/O44/O106	H18	O77/O17/O44/O106:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O77-1-wzx-origin/O17-1-wzx-origin;O77-3-wzy-inhouse/O17-2-wzy-origin;H18-1-fliC-origin;	100;100;100;	100;100;100;	contig00001;contig00001;contig00001;	54925-56160;53552-54883;157139-158803;	1236;1332;1665;	v1.0 (11-03-2020)	High similarity O-antigen group 9:O17/O44/O73/O77/O106 as per A.Iguchi et.al (PMID: 25428893)
TEA_E5456	-	O79	H1	O79:H1	-	Based on 3 allele(s)	wzx:0.903;wzy:0.989;fliC:1;	O79-3-wzx;O79-5-wzy;H1-1-fliC-origin;	99.245;98.901;99.664;	91;100;100;	CADGMB010000126.1;CADGMB010000124.1;CADGMB010000079.1;	1-1059;673-1764;7104-8891;	1059;1092;1788;	v1.0 (11-03-2020)	-
AUSMDU00035652	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:0.599;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	100;99.877;100;	100;60;100;	contig00015;contig00091;contig00003;	124252-125508;703-1515;140677-142344;	1257;813;1668;	v1.0 (11-03-2020)	-
TEA_A4_50	-	O182	H19	O182:H19	-	Based on 3 allele(s)	wzx:0.635;wzy:0.478;fliC:1;	O182-1-wzx-origin;O182-2-wzy-origin;H19-2-fliC-origin;	99.184;99.486;99.946;	64;48;100;	CADGTW010000248.1;CADGTW010000266.1;CADGTW010000046.1;	909-1766;1-584;308904-310745;	858;584;1842;	v1.0 (11-03-2020)	-
AusGEM_01440	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	100;100;100;	100;100;100;	contig00005;contig00005;contig00002;	312017-313273;313273-314616;190893-192560;	1257;1344;1668;	v1.0 (11-03-2020)	-
TEA_19_1_Ti7	-	O18	H5	O18:H5	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O18-1-wzx-origin;O18-3-wzy-origin;H5-6-fliC;	100;99.916;99.924;	100;100;100;	CADGBW010000050.1;CADGBW010000050.1;CADGBW010000014.1;	9681-10928;8434-9624;79551-80860;	1248;1191;1310;	v1.0 (11-03-2020)	-
ERR5355932	-	O1	H7	O1:H7	-	Based on 3 allele(s)	wzx:1;wzy:0.597;fliC:1;	O1-1-wzx-origin;O1-6-wzy;H7-3-fliC-origin;	100;99.501;100;	100;60;100;	contig00025;contig00025;contig00001;	83893-85119;87387-87987;80754-82511;	1227;601;1758;	v1.0 (11-03-2020)	-
SRR14160900	-	-	H40	-:H40	-	Based on 1 allele(s)	fliC:1;	H40-1-fliC-origin;	100;	100;	contig00002;	121431-122909;	1479;	v1.0 (11-03-2020)	-
AusGEM_01611	-	O18	H7	O18:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O18-7-wzx;O18-12-wzy;H7-6-fliC-origin;	100;100;100;	100;100;100;	contig00001;contig00001;contig00001;	559339-560586;558093-559282;468482-470239;	1248;1190;1758;	v1.0 (11-03-2020)	-
AUSMDU00022383	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.797;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	95.952;96.05;100;	100;83;100;	contig00024;contig00081;contig00030;	142-1401;1-886;13849-14898;	1260;886;1050;	v1.0 (11-03-2020)	-
ERR5355744	-	-	H5	-:H5	-	Based on 1 allele(s)	fliC:1;	H5-6-fliC;	100;	100;	contig00018;	7230-8539;	1310;	v1.0 (11-03-2020)	-
AUSMDU00026903	-	O27	H18	O27:H18	-	Based on 3 allele(s)	wzx:0.948;wzy:0.999;fliC:0.98;	O27-3-wzx;O27-2-wzy-origin;H18-2-fliC;	99.75;99.919;98.018;	95;100;100;	contig00077;contig00002;contig00023;	1-1198;782-2014;8773-10437;	1198;1233;1665;	v1.0 (11-03-2020)	-
AusGEM_00040	-	O111	H4	O111:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O111-12-wzx;O111-24-wzy;H4-2-fliC-origin;	100;100;100;	100;100;100;	contig00055;contig00055;contig00029;	9439-10704;10694-11746;40788-41837;	1266;1053;1050;	v1.0 (11-03-2020)	-
AusGEM_01806	-	O166	H49	O166:H49	-	Based on 3 allele(s)	wzx:1;wzy:0.997;fliC:1;	O166-1-wzx-origin;O166-4-wzy;H49-3-fliC;	100;99.721;100;	100;100;100;	contig00001;contig00001;contig00025;	103086-104339;101122-102195;7020-8714;	1254;1074;1695;	v1.0 (11-03-2020)	-
AusGEM_00466	-	O75	H7	O75:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O75-4-wzx;O75-11-wzy;H7-4-fliC-origin;	100;100;100;	100;100;100;	contig00001;contig00001;contig00005;	27707-29239;34138-35211;282419-284176;	1533;1074;1758;	v1.0 (11-03-2020)	-
TEA_E2606	-	O146	H32	O146:H32	-	Based on 2 allele(s)	wzx:0.836;fliC:1;	O146-1-wzx-origin;H32-1-fliC-origin;	99.538;100;	84;100;	CADGMA010000360.1;CADGMA010000019.1;	1-1300;43043-44755;	1300;1713;	v1.0 (11-03-2020)	-
AUSMDU00022543	-	O86	H18	O86:H18	-	Based on 3 allele(s)	wzx:0.669;wzy:0.999;fliC:1;	O86-1-wzx-origin;O86-12-wzy;H18-1-fliC-origin;	99.875;99.929;100;	67;100;100;	contig00081;contig00018;contig00001;	1-803;573-1971;478055-479719;	803;1399;1665;	v1.0 (11-03-2020)	-
SRR11355587	-	-	H49	-:H49	-	Based on 1 allele(s)	fliC:1;	H49-6-fliC;	99.941;	100;	contig00030;	22513-24207;	1695;	v1.0 (11-03-2020)	-
TEA_8_2_Ti16_redo	-	O19	H4	O19:H4	-	Based on 2 allele(s)	wzx:0.932;fliC:1;	O19-1-wzx-origin;H4-2-fliC-origin;	93.238;99.905;	100;100;	CADHGW010000080.1;CADHGW010000087.1;	36-1292;7493-8542;	1257;1050;	v1.0 (11-03-2020)	-
TEA_A2_3	-	O15	H11	O15:H11	-	Based on 2 allele(s)	wzx:0.86;fliC:1;	O15-1-wzx-origin;H11-4-fliC;	100;99.863;	86;100;	CADHQM010000247.1;CADHQM010000029.1;	871-1943;27192-28650;	1073;1459;	v1.0 (11-03-2020)	-
TEA_E8599	-	-	H20	-:H20	-	Based on 1 allele(s)	fliC:1;	H20-3-fliC;	100;	100;	CADGSO010000126.1;	32892-34622;	1731;	v1.0 (11-03-2020)	-
