name	genes_detected	quadraplex_resuts	alleles_for_C_or_G	clermontyping_phylogroup	mashfile
TEA_E8848	['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	TEA_E8848.fasta_mash_screen.tab
AUSMDU00035516	['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	AUSMDU00035516.fasta_mash_screen.tab
TEA_E5448	['trpA', 'trpBA', 'arpA']	['+', '-', '-', '-']	[]	A	TEA_E5448.fasta_mash_screen.tab
TEA_16_4_Ti11	['ybgD', 'trpA', 'trpBA', 'arpA']	['+', '-', '-', '-']	[]	A	TEA_16_4_Ti11.fasta_mash_screen.tab
AusGEM_01740	['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '+', '-', '+']	['trpAgpC']	D	AusGEM_01740.fasta_mash_screen.tab
AusGEM_00991	['ybgD', 'trpA', 'trpBA', 'arpA']	['+', '-', '-', '-']	[]	A	AusGEM_00991.fasta_mash_screen.tab
SRR11341637	['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '+', '-', '+']	['trpAgpC']	D	SRR11341637.fasta_mash_screen.tab
AusGEM_01797	['ybgD', 'trpA', 'trpBA', 'arpA']	['+', '-', '-', '-']	[]	A	AusGEM_01797.fasta_mash_screen.tab
AusGEM_01070	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '-', '-', '+']	['trpAgpC']	B1	AusGEM_01070.fasta_mash_screen.tab
AusGEM_01016	['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	AusGEM_01016.fasta_mash_screen.tab
AusGEM_01396	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AusGEM_01396.fasta_mash_screen.tab
SRR11341640	['ybgD', 'trpA', 'trpBA', 'arpA']	['+', '-', '-', '-']	[]	A	SRR11341640.fasta_mash_screen.tab
AUSMDU00034384	['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '+', '-', '+']	['trpAgpC']	D	AUSMDU00034384.fasta_mash_screen.tab
AUSMDU00022966	['trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	AUSMDU00022966.fasta_mash_screen.tab
SRR14160937	['trpA', 'trpBA', 'chuA', 'yjaA', 'trpAgpC']	['-', '+', '+', '-']	['trpAgpC']	B2	SRR14160937.fasta_mash_screen.tab
TEA_SYD_1_2	['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']	['+', '-', '-', '-']	['trpAgpC']	A	TEA_SYD_1_2.fasta_mash_screen.tab
AusGEM_01899	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AusGEM_01899.fasta_mash_screen.tab
AUSMDU00010654	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00010654.fasta_mash_screen.tab
AusGEM_01357	['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']	['+', '-', '+', '-']	['trpAgpC']	C	AusGEM_01357.fasta_mash_screen.tab
AUSMDU00011694	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00011694.fasta_mash_screen.tab
AusGEM_01497	['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	AusGEM_01497.fasta_mash_screen.tab
AUSMDU00015604	['trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	AUSMDU00015604.fasta_mash_screen.tab
AUSMDU00046697	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00046697.fasta_mash_screen.tab
ERR5355856	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	ERR5355856.fasta_mash_screen.tab
AUSMDU00022547	['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']	['+', '+', '-', '-']	['trpAgpC']	D	AUSMDU00022547.fasta_mash_screen.tab
TEA_BS36	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	TEA_BS36.fasta_mash_screen.tab
TEA_E5476	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '-', '-', '+']	['trpAgpC']	B1	TEA_E5476.fasta_mash_screen.tab
AUSMDU00022272	['trpA', 'trpBA', 'chuA', 'trpAgpC']	['-', '+', '-', '-']	['trpAgpC']	F	AUSMDU00022272.fasta_mash_screen.tab
ERR5355869	['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']	['+', '+', '-', '-']	['trpAgpC']	D	ERR5355869.fasta_mash_screen.tab
AusGEM_01163	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AusGEM_01163.fasta_mash_screen.tab
SRR9924648	['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '+', '-', '+']	['trpAgpC']	D	SRR9924648.fasta_mash_screen.tab
TEA_2H_327_14	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	TEA_2H_327_14.fasta_mash_screen.tab
AusGEM_00278	['trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'ArpAgpE']	['+', '+', '-', '+']	['ArpAgpE']	E	AusGEM_00278.fasta_mash_screen.tab
AusGEM_00203	['ybgD', 'trpA', 'trpBA', 'chuA', 'trpAgpC']	['-', '+', '-', '-']	['trpAgpC']	G	AusGEM_00203.fasta_mash_screen.tab
AusGEM_01407	['trpA', 'trpBA', 'chuA', 'TspE4.C2', 'trpAgpC']	['-', '+', '-', '+']	['trpAgpC']	B2	AusGEM_01407.fasta_mash_screen.tab
AUSMDU00007445	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00007445.fasta_mash_screen.tab
AusGEM_01507	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '-', '-', '+']	['trpAgpC']	B1	AusGEM_01507.fasta_mash_screen.tab
AUSMDU00056648	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00056648.fasta_mash_screen.tab
AUSMDU00060113	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00060113.fasta_mash_screen.tab
SRR7469854	['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']	['+', '+', '-', '-']	['trpAgpC']	D	SRR7469854.fasta_mash_screen.tab
AUSMDU00017554	['trpA', 'trpBA', 'chuA']	['-', '+', '-', '-']	[]	F	AUSMDU00017554.fasta_mash_screen.tab
ERR5355616	['trpA', 'trpBA', 'chuA']	['-', '+', '-', '-']	[]	F	ERR5355616.fasta_mash_screen.tab
AUSMDU00040137	['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']	['+', '-', '+', '-']	['trpAgpC']	C	AUSMDU00040137.fasta_mash_screen.tab
TEA_A4_3	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']	['+', '-', '-', '+']	[]	B1	TEA_A4_3.fasta_mash_screen.tab
AUSMDU00048375	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00048375.fasta_mash_screen.tab
TEA_E2516	['ybgD', 'trpA', 'trpBA', 'chuA', 'trpAgpC']	['-', '+', '-', '-']	['trpAgpC']	G	TEA_E2516.fasta_mash_screen.tab
AUSMDU00016454	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00016454.fasta_mash_screen.tab
ERR5355877	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	ERR5355877.fasta_mash_screen.tab
AUSMDU00022557	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00022557.fasta_mash_screen.tab
TEA_E2014	['trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	TEA_E2014.fasta_mash_screen.tab
AUSMDU00035404	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00035404.fasta_mash_screen.tab
AusGEM_00317	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AusGEM_00317.fasta_mash_screen.tab
AusGEM_01431	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AusGEM_01431.fasta_mash_screen.tab
AUSMDU00022551	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00022551.fasta_mash_screen.tab
SRR4241794	['trpA', 'trpBA', 'chuA']	['-', '+', '-', '-']	[]	F	SRR4241794.fasta_mash_screen.tab
AUSMDU00016535	['trpA', 'trpBA', 'chuA', 'trpAgpC']	['-', '+', '-', '-']	['trpAgpC']	F	AUSMDU00016535.fasta_mash_screen.tab
AusGEM_00836	['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']	['+', '+', '-', '-']	['trpAgpC']	D	AusGEM_00836.fasta_mash_screen.tab
AUSMDU00055914	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00055914.fasta_mash_screen.tab
SRR11094189	['trpBA', 'chuA', 'yjaA', 'trpAgpC']	['-', '+', '+', '-']	['trpAgpC']	B2	SRR11094189.fasta_mash_screen.tab
AUSMDU00018824	['trpA', 'trpBA', 'chuA', 'trpAgpC']	['-', '+', '-', '-']	['trpAgpC']	F	AUSMDU00018824.fasta_mash_screen.tab
AusGEM_01594	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']	['+', '-', '-', '+']	[]	B1	AusGEM_01594.fasta_mash_screen.tab
AusGEM_00796	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AusGEM_00796.fasta_mash_screen.tab
TEA_E4970	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '-', '-', '+']	['trpAgpC']	B1	TEA_E4970.fasta_mash_screen.tab
AUSMDU00016158	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00016158.fasta_mash_screen.tab
ERR5355725	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	ERR5355725.fasta_mash_screen.tab
TEA_19_2_TC6	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	TEA_19_2_TC6.fasta_mash_screen.tab
TEA_TA210	['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']	['+', '+', '-', '-']	['trpAgpC']	D	TEA_TA210.fasta_mash_screen.tab
AusGEM_01100	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '-', '-', '+']	['trpAgpC']	B1	AusGEM_01100.fasta_mash_screen.tab
AusGEM_01256	['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']	['+', '+', '-', '-']	['trpAgpC']	D	AusGEM_01256.fasta_mash_screen.tab
AusGEM_01401	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AusGEM_01401.fasta_mash_screen.tab
AUSMDU00057153	['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE']	['+', '+', '-', '-']	['ArpAgpE']	E	AUSMDU00057153.fasta_mash_screen.tab
TEA_TA447	['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE']	['+', '+', '-', '-']	['ArpAgpE']	E	TEA_TA447.fasta_mash_screen.tab
SRR6456026	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '-', '-', '+']	['trpAgpC']	B1	SRR6456026.fasta_mash_screen.tab
SRR7469883	['trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'ArpAgpE']	['+', '+', '-', '+']	['ArpAgpE']	E	SRR7469883.fasta_mash_screen.tab
SRR4241801	['trpA', 'trpBA', 'chuA']	['-', '+', '-', '-']	[]	F	SRR4241801.fasta_mash_screen.tab
TEA_B194	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '-', '-', '+']	['trpAgpC']	B1	TEA_B194.fasta_mash_screen.tab
TEA_B525	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	TEA_B525.fasta_mash_screen.tab
AusGEM_00543	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AusGEM_00543.fasta_mash_screen.tab
SRR5936494	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	SRR5936494.fasta_mash_screen.tab
TEA_TA098	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	TEA_TA098.fasta_mash_screen.tab
AusGEM_00554	['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '+', '-', '+']	['trpAgpC']	D	AusGEM_00554.fasta_mash_screen.tab
AUSMDU00015690	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00015690.fasta_mash_screen.tab
SRR4241839	['trpA', 'trpBA', 'chuA', 'trpAgpC']	['-', '+', '-', '-']	['trpAgpC']	F	SRR4241839.fasta_mash_screen.tab
AusGEM_00106	['ybgD', 'trpA', 'trpBA', 'chuA', 'trpAgpC']	['-', '+', '-', '-']	['trpAgpC']	G	AusGEM_00106.fasta_mash_screen.tab
AUSMDU00041426	['trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	AUSMDU00041426.fasta_mash_screen.tab
TEA_B1939	['trpA', 'trpBA', 'chuA', 'yjaA', 'trpAgpC']	['-', '+', '+', '-']	['trpAgpC']	B2	TEA_B1939.fasta_mash_screen.tab
AusGEM_00395	['trpBA', 'chuA', 'yjaA', 'trpAgpC']	['-', '+', '+', '-']	['trpAgpC']	B2	AusGEM_00395.fasta_mash_screen.tab
AUSMDU00070165	['trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	AUSMDU00070165.fasta_mash_screen.tab
TEA_40_3_R7	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	TEA_40_3_R7.fasta_mash_screen.tab
AUSMDU00038295	['trpA', 'trpBA', 'yjaA', 'aesI']	['-', '-', '+', '-']	['aesI']	cladeI	AUSMDU00038295.fasta_mash_screen.tab
SRR14160814	['ybgD', 'trpA', 'trpBA', 'arpA']	['+', '-', '-', '-']	[]	A	SRR14160814.fasta_mash_screen.tab
AUSMDU00034479	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00034479.fasta_mash_screen.tab
AusGEM_01126	['trpA', 'trpBA', 'yjaA']	['-', '-', '+', '-']	[]	Unknown	AusGEM_01126.fasta_mash_screen.tab
TEA_69_1_TC1	['trpA', 'trpBA', 'chuA', 'TspE4.C2', 'trpAgpC']	['-', '+', '-', '+']	['trpAgpC']	B2	TEA_69_1_TC1.fasta_mash_screen.tab
TEA_BS20	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	TEA_BS20.fasta_mash_screen.tab
TEA_A3_45	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']	['+', '-', '-', '+']	[]	B1	TEA_A3_45.fasta_mash_screen.tab
AUSMDU00004991	['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']	['+', '-', '+', '-']	['trpAgpC']	C	AUSMDU00004991.fasta_mash_screen.tab
TEA_TA326	['trpA', 'trpBA', 'chuA']	['-', '+', '-', '-']	[]	F	TEA_TA326.fasta_mash_screen.tab
AusGEM_00435	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AusGEM_00435.fasta_mash_screen.tab
AUSMDU00019839	['trpA', 'trpBA', 'chuA']	['-', '+', '-', '-']	[]	F	AUSMDU00019839.fasta_mash_screen.tab
AUSMDU00023211	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00023211.fasta_mash_screen.tab
SRR7790755	['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']	['+', '+', '-', '-']	['ArpAgpE', 'trpAgpC']	E	SRR7790755.fasta_mash_screen.tab
ERR5355814	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	ERR5355814.fasta_mash_screen.tab
AUSMDU00035626	['trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	AUSMDU00035626.fasta_mash_screen.tab
AusGEM_01938	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AusGEM_01938.fasta_mash_screen.tab
TEA_H246	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	TEA_H246.fasta_mash_screen.tab
SRR4241860	['trpA', 'trpBA', 'chuA']	['-', '+', '-', '-']	[]	F	SRR4241860.fasta_mash_screen.tab
SRR5936483	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	SRR5936483.fasta_mash_screen.tab
SRR5512183	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	SRR5512183.fasta_mash_screen.tab
TEA_W2_9	['ybgD', 'trpA', 'trpBA', 'arpA']	['+', '-', '-', '-']	[]	A	TEA_W2_9.fasta_mash_screen.tab
AusGEM_00090	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AusGEM_00090.fasta_mash_screen.tab
TEA_W1_32	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '-', '-', '+']	['trpAgpC']	B1	TEA_W1_32.fasta_mash_screen.tab
AUSMDU00034376	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00034376.fasta_mash_screen.tab
AusGEM_01836	['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']	['+', '-', '-', '-']	['trpAgpC']	A	AusGEM_01836.fasta_mash_screen.tab
TEA_12_1_Ti12	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	TEA_12_1_Ti12.fasta_mash_screen.tab
AUSMDU00020294	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00020294.fasta_mash_screen.tab
SRR9924649	['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '+', '-', '+']	['trpAgpC']	D	SRR9924649.fasta_mash_screen.tab
AusGEM_00653	['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']	['+', '-', '+', '-']	['trpAgpC']	C	AusGEM_00653.fasta_mash_screen.tab
AusGEM_00206	['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	AusGEM_00206.fasta_mash_screen.tab
ERR5355900	['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '+', '-', '+']	['trpAgpC']	D	ERR5355900.fasta_mash_screen.tab
AUSMDU00015818	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00015818.fasta_mash_screen.tab
AUSMDU00044335	['trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	AUSMDU00044335.fasta_mash_screen.tab
TEA_20_3_TC12	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '-', '-', '+']	['trpAgpC']	B1	TEA_20_3_TC12.fasta_mash_screen.tab
SRR6049564	['ybgD', 'trpA', 'trpBA']	['-', '-', '-', '-']	[]	Unknown	SRR6049564.fasta_mash_screen.tab
SRR5512239	['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	SRR5512239.fasta_mash_screen.tab
AusGEM_00891	['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	AusGEM_00891.fasta_mash_screen.tab
SRR14160926	['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	SRR14160926.fasta_mash_screen.tab
AUSMDU00026872	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00026872.fasta_mash_screen.tab
AUSMDU00063832	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00063832.fasta_mash_screen.tab
TEA_E7112	['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	TEA_E7112.fasta_mash_screen.tab
AusGEM_01868	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']	['+', '-', '-', '+']	[]	B1	AusGEM_01868.fasta_mash_screen.tab
AUSMDU00020037	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00020037.fasta_mash_screen.tab
AUSMDU00022563	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AUSMDU00022563.fasta_mash_screen.tab
AusGEM_00140	['ybgD', 'trpA', 'trpBA', 'chuA', 'trpAgpC']	['-', '+', '-', '-']	['trpAgpC']	G	AusGEM_00140.fasta_mash_screen.tab
SRR11094223	['ybgD', 'trpA', 'trpBA', 'arpA']	['+', '-', '-', '-']	[]	A	SRR11094223.fasta_mash_screen.tab
AUSMDU00021677	['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '+', '-', '+']	['trpAgpC']	D	AUSMDU00021677.fasta_mash_screen.tab
SRR7612198	['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']	['+', '-', '-', '-']	['trpAgpC']	A	SRR7612198.fasta_mash_screen.tab
AusGEM_01726	['ybgD', 'trpA', 'trpBA', 'arpA']	['+', '-', '-', '-']	[]	A	AusGEM_01726.fasta_mash_screen.tab
AUSMDU00022565	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']	['+', '-', '-', '+']	[]	B1	AUSMDU00022565.fasta_mash_screen.tab
AusGEM_01244	['trpA', 'trpBA', 'chuA', 'TspE4.C2', 'trpAgpC']	['-', '+', '-', '+']	['trpAgpC']	B2	AusGEM_01244.fasta_mash_screen.tab
AUSMDU00037793	['trpA', 'trpBA', 'yjaA', 'arpA']	['+', '-', '+', '-']	[]	A	AUSMDU00037793.fasta_mash_screen.tab
AusGEM_01335	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AusGEM_01335.fasta_mash_screen.tab
AusGEM_00170	['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']	['+', '+', '-', '-']	['trpAgpC']	D	AusGEM_00170.fasta_mash_screen.tab
SRR14160817	['trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']	['+', '+', '-', '-']	['trpAgpC']	D	SRR14160817.fasta_mash_screen.tab
AusGEM_00430	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AusGEM_00430.fasta_mash_screen.tab
TEA_B1795	['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '-', '-', '+']	['trpAgpC']	B1	TEA_B1795.fasta_mash_screen.tab
ERR5355767	['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE']	['+', '+', '-', '-']	['ArpAgpE']	E	ERR5355767.fasta_mash_screen.tab
AusGEM_01422	['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']	['-', '+', '+', '+']	['trpAgpC']	B2	AusGEM_01422.fasta_mash_screen.tab
TEA_25_1_ADC_2	['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '+', '-', '+']	['trpAgpC']	D	TEA_25_1_ADC_2.fasta_mash_screen.tab
AusGEM_00870	['ybgD', 'trpA', 'trpBA', 'arpA']	['+', '-', '-', '-']	[]	A	AusGEM_00870.fasta_mash_screen.tab
AUSMDU00032778	['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']	['+', '+', '-', '+']	['trpAgpC']	D	AUSMDU00032778.fasta_mash_screen.tab
