ID	Tx:2500	Tx:2250	Tx:2000	Tx:1750	Tx:1500	Tx:1250	Tx:1000	Tx:750	Tx:500	Tx:400	Tx:300	Tx:200	Tx:150	Tx:100	Tx:75	Tx:50	Tx:25	Tx:10	Tx:9	Tx:8	Tx:7	Tx:6	Tx:5	Tx:4	Tx:3	Tx:2	Tx:1	Tx:0
TEA_GNB_2781	1	8	111	55	55	13	33	98	78	6	26	339	42	327	163	620	620	310	155	155	155	155	155	155	155	19	UC	UC
TEA_GNB_2809	1	8	111	55	55	13	33	98	78	6	524	262	262	791	197	979	244	244	244	122	122	122	15	UC	UC	UC	UC	UC
TEA_GNB_2829	1	8	77	154	154	308	308	308	308	1	93	114	93	951	951	475	475	237	118	118	118	29	UC	UC	UC	UC	UC	UC
TEA_GNB_2838	1	8	111	55	55	13	33	98	78	215	141	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_GNB_2846	1	14	26	97	48	55	110	49	371	371	371	46	81	499	98	79	24	271	271	135	67	8	473	473	473	236	59	UC
TEA_GNB_3401	1	14	26	97	48	55	110	49	371	371	371	46	81	499	98	79	24	32	123	15	UC	UC	UC	UC	UC	UC	UC	UC
TEA_GNB_3697	1	8	111	55	55	13	33	98	78	215	141	76	97	19	427	53	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H002	1	2	8	10	10	46	13	140	69	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H008	1	14	11	30	60	60	60	60	41	448	448	336	168	245	103	605	768	768	768	768	384	384	384	384	384	384	96	UC
TEA_H019	1	2	21	6	61	15	84	84	42	263	263	263	263	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H020	1	14	10	65	130	130	130	260	65	90	44	35	566	521	521	527	75	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H022	1	14	11	30	60	60	60	60	41	37	106	243	121	246	123	374	748	374	374	374	374	374	374	374	374	374	23	UC
TEA_H025	1	2	9	125	247	247	247	247	247	123	122	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H030	1	18	18	13	105	105	52	252	34	69	14	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H034	1	2	21	6	70	1	85	85	170	85	531	250	250	62	177	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H035	1	2	8	10	10	12	55	63	1	424	212	37	427	213	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H038	1	8	107	107	215	215	431	431	431	431	127	654	654	654	327	654	327	327	327	327	327	327	327	327	163	163	5	UC
TEA_H053	1	2	8	4	53	26	37	8	709	354	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H055	1	7	48	48	24	88	20	45	20	334	334	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H062	1	14	11	30	60	60	60	60	41	254	193	158	158	158	102	290	362	578	578	578	578	578	578	578	578	578	36	UC
TEA_H071	1	8	35	35	141	70	35	499	249	249	124	154	77	852	852	852	3415	853	853	853	106	6	UC	UC	UC	UC	UC	UC
TEA_H073	1	7	48	48	24	88	20	65	39	374	187	1239	1239	77	529	66	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H075	1	2	21	6	70	1	85	85	170	85	100	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H077	1	14	11	30	60	60	60	60	41	37	106	243	121	246	123	300	138	370	370	370	370	370	370	370	23	153	76	UC
TEA_H083	1	14	11	30	60	60	60	60	41	37	106	701	701	701	701	701	1402	87	87	87	87	87	87	87	87	43	UC	UC
TEA_H087	1	14	11	30	60	60	60	60	41	448	448	336	168	245	103	73	146	1844	1844	1844	1844	1844	922	461	461	461	115	UC
TEA_H104	1	14	11	30	60	60	60	60	41	37	106	243	121	459	28	17	706	706	706	706	353	353	353	176	88	44	UC	UC
TEA_H112	1	14	11	30	60	60	60	60	41	448	448	99	227	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H131	1	7	48	48	24	88	20	45	20	334	334	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H140	1	14	11	30	60	60	60	60	41	254	193	387	387	387	387	193	2086	521	260	260	260	260	260	130	65	UC	UC	UC
TEA_H141	1	7	48	48	24	187	187	46	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H144	1	14	11	30	60	60	60	60	41	448	448	336	168	245	103	40	1615	1615	1615	1615	1615	1615	1615	807	807	201	25	UC
TEA_H148	1	14	11	30	60	60	60	60	41	448	448	336	168	57	805	805	100	1971	1971	985	985	985	985	985	985	246	123	UC
TEA_H1508309	1	7	2	74	148	148	148	148	148	211	281	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H151	1	14	11	30	60	60	60	60	41	37	32	1135	70	865	865	865	1730	865	432	432	432	216	216	216	108	108	108	UC
TEA_H1512649	1	7	2	74	148	148	148	148	148	211	281	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H1512651	1	7	45	2	7	162	40	40	182	91	191	327	327	81	377	377	3019	754	754	377	377	377	377	377	UC	UC	UC	UC
TEA_H1512653_1	1	7	45	2	7	162	40	40	182	91	191	327	327	81	377	377	3019	754	754	377	377	377	377	377	UC	UC	UC	UC
TEA_H1512653_2	1	7	45	12	62	41	18	235	14	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H1513183	1	17	34	193	193	96	385	385	385	385	385	195	48	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H1513191_2	1	14	91	45	211	211	105	67	341	341	85	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H1513216	1	2	8	17	6	22	61	30	185	23	302	604	302	302	151	1211	337	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H154	1	14	11	30	60	60	60	60	41	37	32	1135	70	865	865	865	1730	865	432	432	432	216	216	216	108	108	108	UC
TEA_H157	1	2	21	6	70	1	85	85	170	85	100	167	83	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H158	1	2	8	10	10	12	19	14	9	409	102	30	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H173	1	7	48	48	24	88	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H176	1	14	54	54	108	108	435	108	108	108	126	507	253	285	285	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H190	1	2	8	10	10	12	19	14	46	8	222	111	111	222	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H219	1	14	11	30	60	60	60	60	41	448	448	336	168	245	103	605	1537	1537	1537	1537	768	768	768	768	768	768	192	UC
TEA_H242	1	2	9	76	9	82	41	485	242	242	242	242	242	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H244	1	14	11	30	60	60	60	60	41	37	19	44	367	367	367	367	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H246	1	6	25	7	52	52	101	101	101	202	202	202	203	141	234	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H249	1	14	11	30	60	60	60	60	41	37	106	243	121	246	123	300	138	370	370	370	370	370	370	370	23	275	275	UC
TEA_H282	1	7	48	48	24	149	74	88	66	66	94	100	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H283	1	14	91	45	211	211	105	67	86	21	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H287	1	2	8	10	10	12	55	63	1	38	60	559	279	279	558	470	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H315	1	2	9	76	9	93	23	185	370	92	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H317	1	2	8	17	29	183	91	354	177	44	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H331	1	2	8	10	10	12	55	6	43	77	5	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H336	1	8	35	35	141	70	35	1	140	140	1	165	30	1738	1738	1738	1736	868	868	868	217	217	217	108	3	UC	UC	UC
TEA_H342	1	7	48	48	24	88	20	65	39	374	187	161	65	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H352	1	8	107	107	215	215	431	431	431	431	127	185	1619	1619	809	809	1618	809	809	809	809	809	404	404	404	404	6	UC
TEA_H354	1	8	35	35	141	70	35	1	140	140	254	127	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H355	1	14	11	30	60	60	60	60	41	448	448	336	168	245	103	67	256	513	513	513	513	256	256	256	256	64	UC	UC
TEA_H358	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	165	259	380	380	380	380	380	380	95	95	95	47	UC
TEA_H365	1	14	11	30	60	60	60	60	41	37	19	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H366	1	8	107	107	215	215	431	431	431	431	514	257	257	573	573	1147	573	573	573	573	573	2293	573	71	8	UC	UC	UC
TEA_H375	1	2	9	31	111	111	221	55	151	151	37	119	59	59	1097	548	274	34	8	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H389	1	2	8	17	29	27	27	31	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H396	1	8	35	35	141	70	35	1	140	140	254	127	283	922	922	922	461	461	461	461	461	230	3	UC	UC	UC	UC	UC
TEA_H400	1	2	7	96	96	24	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H418	1	2	21	6	70	1	85	85	170	85	100	167	83	252	252	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H434	1	14	11	30	60	60	60	60	41	37	19	324	324	324	324	648	648	648	648	648	648	648	648	648	324	324	40	UC
TEA_H437	1	14	11	30	60	60	60	60	41	448	448	336	168	57	805	805	100	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H446	1	2	8	91	45	23	24	134	134	134	511	255	365	365	365	365	364	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H447	1	2	8	10	10	44	10	505	126	97	215	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H451	1	2	8	49	3	28	14	58	31	67	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H472	1	2	9	76	9	93	23	185	370	92	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H474	1	2	8	10	10	12	55	6	43	435	217	619	309	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H482	1	2	21	6	61	15	84	84	42	413	413	413	413	413	413	413	826	413	413	206	206	206	103	UC	UC	UC	UC	UC
TEA_H483	1	2	21	6	61	15	84	84	42	413	413	413	413	413	413	413	826	413	413	206	206	206	103	583	291	UC	UC	UC
TEA_H484	1	2	21	6	61	15	84	84	42	413	413	413	413	413	413	413	826	413	413	206	206	206	103	583	291	UC	UC	UC
TEA_H492	1	2	8	10	10	12	22	15	145	145	145	145	72	106	501	501	31	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H495	1	2	8	10	10	12	22	15	145	145	145	145	72	106	501	501	31	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H515	1	14	27	20	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H521	1	2	8	10	10	12	55	63	1	424	212	156	404	12	125	282	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H522	1	14	40	5	125	62	48	299	598	149	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H529	1	2	9	31	111	111	221	55	151	151	37	119	59	59	418	209	13	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H537	1	2	21	6	61	15	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H552	1	14	11	30	60	60	60	60	41	448	448	336	168	245	103	67	174	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H561	1	18	18	13	105	105	52	252	34	69	14	134	410	410	205	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H562	1	2	8	10	10	12	19	64	16	39	15	8	160	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H572	1	2	8	17	6	22	61	30	105	110	55	62	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H578	1	14	91	45	21	61	15	176	705	352	176	88	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H604	1	2	21	6	18	10	32	16	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H615	1	8	35	35	141	70	35	1	140	140	254	127	283	496	345	625	312	312	312	312	312	312	156	156	156	1	UC	UC
TEA_H621	1	2	21	6	18	10	32	16	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H625	1	2	8	10	10	12	22	15	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H630	1	14	44	150	150	150	150	150	150	150	150	2	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H645	1	2	8	10	10	12	19	64	16	39	15	8	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H646	1	2	8	10	10	12	19	14	46	863	53	18	31	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H647	1	2	8	10	16	20	108	367	183	183	183	91	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H648	1	14	11	30	60	60	60	60	41	448	448	336	168	245	103	40	352	352	352	352	352	352	352	352	352	352	44	UC
TEA_H656	1	2	8	17	29	6	177	26	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H668	1	2	8	10	10	12	55	63	1	424	212	156	404	12	125	282	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H719	1	8	35	35	141	70	35	1	140	140	254	127	283	496	345	874	873	436	436	436	436	218	218	3	UC	UC	UC	UC
TEA_H738	1	2	8	10	10	12	55	63	1	424	212	156	404	12	125	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_H758	1	2	8	10	10	12	55	63	215	861	562	70	155	234	117	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M028	1	14	91	45	21	61	15	176	705	352	176	88	808	50	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M094	1	14	10	181	11	326	326	326	326	326	163	163	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M1020	1	4	13	47	23	181	181	181	725	362	362	181	363	181	45	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M1025	1	8	103	103	207	103	207	103	25	170	42	766	766	766	766	766	191	2177	2177	2177	1088	544	544	544	544	8	UC	UC
TEA_M1115	1	8	103	103	207	103	207	103	25	170	42	766	766	766	766	766	191	931	931	931	931	931	465	465	232	3	UC	UC
TEA_M1198	1	7	45	46	183	45	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M1213b	1	3	31	62	107	107	214	213	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M290	1	5	14	93	46	184	184	184	184	184	89	7	249	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M294	1	6	25	32	64	64	64	129	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M471	1	7	23	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M493	1	7	45	2	7	25	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M526	1	9	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M528	1	14	26	97	48	55	110	511	511	511	255	63	565	565	282	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M540	1	14	10	181	11	125	125	250	250	250	501	544	272	68	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M549	1	6	25	7	52	52	29	7	207	103	374	93	92	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M555	1	7	23	8	103	51	3	399	399	399	399	399	798	798	399	49	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M558	1	1	41	87	43	86	43	43	163	163	20	265	139	80	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M578	1	6	25	7	102	102	204	204	204	817	408	204	178	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M587877	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	165	732	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M608	1	7	45	11	71	35	8	73	73	9	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M626	1	3	22	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M638178	1	14	11	30	60	60	60	60	41	37	32	322	10	431	107	34	373	49	49	49	49	49	UC	UC	UC	UC	UC	UC
TEA_M638488	1	14	11	30	60	60	60	60	41	254	193	158	158	158	102	95	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M638866	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	283	357	451	112	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M644693	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	283	225	19	9	249	124	124	124	124	62	UC	UC	UC
TEA_M651	1	14	6	29	58	14	201	201	201	201	201	201	403	14	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M652995	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	283	225	524	524	524	524	524	131	131	131	UC	UC	UC
TEA_M653497	1	14	11	30	60	60	60	60	41	254	193	158	158	158	102	315	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M655	1	7	45	12	49	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M658539	1	14	11	30	60	60	60	60	41	254	193	158	158	158	2155	2155	2155	538	538	538	269	269	269	269	134	UC	UC	UC
TEA_M660875	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	283	225	236	236	236	236	59	1146	286	71	UC	UC	UC
TEA_M660876	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	283	225	236	236	236	236	59	577	288	144	72	UC	UC
TEA_M662	1	2	8	10	10	12	19	38	365	365	365	365	182	45	709	709	1418	709	709	709	709	709	709	709	709	709	177	UC
TEA_M663105	1	14	11	30	60	60	60	60	41	448	448	336	168	245	103	67	723	180	180	90	90	45	45	45	11	UC	UC	UC
TEA_M663475	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	283	79	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M663940	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	283	79	246	246	123	123	123	123	123	61	UC	UC	UC
TEA_M664361	1	14	11	30	60	60	60	60	41	37	32	687	687	687	687	687	687	343	343	343	343	343	171	171	171	171	85	UC
TEA_M665752	1	14	11	30	60	60	60	60	41	37	32	322	10	431	107	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M666694	1	14	11	30	60	60	60	60	41	254	67	348	174	909	454	65	172	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M668546	1	14	11	30	60	60	60	60	41	254	193	158	158	158	102	290	362	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M671335	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	283	357	229	57	57	57	1148	1148	574	574	143	UC	UC
TEA_M673438	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	283	357	229	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M675220	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	112	413	25	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M676943	1	14	11	30	60	60	60	60	41	254	67	451	112	727	727	727	1454	363	363	363	363	363	363	363	363	90	45	UC
TEA_M682	1	2	8	10	10	12	19	14	46	863	53	18	719	719	719	359	1437	359	359	359	359	359	359	359	179	179	179	UC
TEA_M688	1	3	31	62	107	107	214	213	362	181	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M701	1	5	14	93	46	184	184	184	184	184	89	142	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M710019	1	14	11	30	60	60	60	60	41	37	32	322	10	104	6	283	357	229	57	57	57	139	69	140	151	151	151	UC
TEA_M714	1	6	25	70	140	140	70	149	149	18	23	43	101	268	67	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M729	1	2	8	10	10	12	19	69	8	99	177	150	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M747	1	2	9	76	9	84	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M757	1	2	8	10	10	12	19	38	365	365	365	365	182	45	709	709	1418	709	709	709	709	709	709	709	709	709	177	UC
TEA_M761	1	2	20	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M802	1	7	23	40	40	91	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M919	1	2	8	10	10	12	19	14	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M927	1	2	8	10	10	12	19	14	169	84	431	107	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_M938	1	2	8	10	10	12	19	14	46	863	53	18	719	719	719	359	1437	359	359	359	359	359	359	359	179	179	179	UC
TEA_M992	1	14	24	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_MISC_766	1	7	45	12	34	8	93	23	74	139	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_POSS_03	1	14	40	5	125	62	48	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_POSS_07	1	14	12	75	75	75	75	37	22	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_POSS_24	1	14	3	171	171	85	331	165	330	165	481	120	619	9	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_POSS_33	1	14	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_POSS_40	1	14	6	29	58	14	199	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_POSS_59	1	14	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_POSS_67	1	14	91	45	211	211	105	280	280	280	280	280	140	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_POSS_70	1	14	44	89	76	76	176	253	253	126	252	139	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_POSS_71	1	14	91	45	211	211	105	22	299	74	248	31	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_POSS_76	1	14	91	45	211	211	105	280	280	280	280	280	140	587	587	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_POSS_77	1	14	91	45	211	211	105	67	86	21	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_POSS_78	1	14	91	45	211	211	105	280	280	280	280	280	140	587	587	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_POSS_84	1	14	44	89	76	76	176	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
TEA_POSS_88	1	14	10	181	11	125	125	250	250	250	501	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC	UC
